date,title,body,video_id,video_url,playlist,minutes_match
,Salt Lake City Formal Meeting - 07/02/ 2024,Council,VMfRYmE0L4o,https://www.youtube.com/watch?v=VMfRYmE0L4o,streams,false
,Salt Lake City Oath of Office Ceremony 2024,Other,dsvDLW-TWcU,https://www.youtube.com/watch?v=dsvDLW-TWcU,streams,false
,Planning Commission Meeting - 04/026/2023,PlanningCommission,HNxTNHAkz34,https://www.youtube.com/watch?v=HNxTNHAkz34,streams,false
,Redevelopment Agency (RDA) Meeting,Council,tYt7n2nw2Ic,https://www.youtube.com/watch?v=tYt7n2nw2Ic,streams,false
,"Historic Landmark Commission - Nov. 07, 2019",Other,3eUXFlHhTwE,https://www.youtube.com/watch?v=3eUXFlHhTwE,streams,false
,Salt Lake City Council Formal Meeting,Council,C5fSdR-_QBU,https://www.youtube.com/watch?v=C5fSdR-_QBU,streams,false
,Town Hall,Other,UlWRVL_4l2A,https://www.youtube.com/watch?v=UlWRVL_4l2A,streams,false
,"Historic Planning Commission Meeting - July 19,2018",PlanningCommission,rKEXAQRl9Rk,https://www.youtube.com/watch?v=rKEXAQRl9Rk,streams,false
,Salt Lake City Council Special Work Session,Council,sy0nI5r6lFo,https://www.youtube.com/watch?v=sy0nI5r6lFo,streams,false
,Oath of Office Ceremony 2018,Other,IPHf3PVuIyA,https://www.youtube.com/watch?v=IPHf3PVuIyA,streams,false
,REVISED Council Work Session,Council,wiOKQYCqVKU,https://www.youtube.com/watch?v=wiOKQYCqVKU,streams,false
,Stream test #5,Other,BedEhiPFra4,https://www.youtube.com/watch?v=BedEhiPFra4,streams,false
,Stream test #4,Other,BYc8gJLl0WM,https://www.youtube.com/watch?v=BYc8gJLl0WM,streams,false
,test meeting for streaming #3,Other,HHMRuYcsuv8,https://www.youtube.com/watch?v=HHMRuYcsuv8,streams,false
,Test meeting video streaming,Other,We3U4OV5Ckw,https://www.youtube.com/watch?v=We3U4OV5Ckw,streams,false
,Salt Lake City Council Formal Hearing 5-16-2017,Council,nJWybdJDBSw,https://www.youtube.com/watch?v=nJWybdJDBSw,streams,false
,SLC Live Meetings Live Stream,Other,Z4D_tYn9SkM,https://www.youtube.com/watch?v=Z4D_tYn9SkM,streams,false
,SLC Live Meetings Live Stream,Other,lQMmidbz1bo,https://www.youtube.com/watch?v=lQMmidbz1bo,streams,false
,SLC Live Meetings Live Stream,Other,BLDY14Q0L9M,https://www.youtube.com/watch?v=BLDY14Q0L9M,streams,false
,SLC Live Meetings Live Stream,Other,OdLjVhQ0tv8,https://www.youtube.com/watch?v=OdLjVhQ0tv8,streams,false
,SLC Live Meetings Live Stream,Other,F5qssvK44sc,https://www.youtube.com/watch?v=F5qssvK44sc,streams,false
,Salt Lake City Council Formal Meeting December 13th 2016,Council,Hc0qCbuaRgA,https://www.youtube.com/watch?v=Hc0qCbuaRgA,streams,false
,Salt Lake City Council Work Session (following RDA Meeting) December 13th 2016,Council,zR2DgSJnCJc,https://www.youtube.com/watch?v=zR2DgSJnCJc,streams,false
,Council Formal Meeting,Council,iHpwM1d2F-4,https://www.youtube.com/watch?v=iHpwM1d2F-4,streams,false
,Council Work Session,Council,75vJRCiQ0UI,https://www.youtube.com/watch?v=75vJRCiQ0UI,streams,false
,Council Formal Meeting,Council,DYNf45BEu9A,https://www.youtube.com/watch?v=DYNf45BEu9A,streams,false
,Council Formal Meeting,Council,Nl43lp7t7DQ,https://www.youtube.com/watch?v=Nl43lp7t7DQ,streams,false
,Worksession,Other,vIBHWFFm2wU,https://www.youtube.com/watch?v=vIBHWFFm2wU,streams,false
,Formal Meeting Test,Council,2Ile8OCExME,https://www.youtube.com/watch?v=2Ile8OCExME,streams,false
,Salt Lake City Council 2016 October 25 Formal Meeting,Council,WZ9Wrj9CqPk,https://www.youtube.com/watch?v=WZ9Wrj9CqPk,streams,false
,Salt Lake City Work Session 2016 October 25,Council,8DrQb_X9fsE,https://www.youtube.com/watch?v=8DrQb_X9fsE,streams,false
,Work Session,Council,eokkRL224pY,https://www.youtube.com/watch?v=eokkRL224pY,streams,false
,Redevelopment Agency,Council,OqzshsctncY,https://www.youtube.com/watch?v=OqzshsctncY,streams,false
,Salt Lake City Council Formal Meeting 2016 October 4,Council,Ww6k-Pt94Q4,https://www.youtube.com/watch?v=Ww6k-Pt94Q4,streams,false
,Salt Lake City Council 2016 October 4 Work Session,Council,9Q0jCkfKNiE,https://www.youtube.com/watch?v=9Q0jCkfKNiE,streams,false
,Formal Meeting,Council,UGpjODrDRxA,https://www.youtube.com/watch?v=UGpjODrDRxA,streams,false
,Work Session,Council,L2zlvczRd6M,https://www.youtube.com/watch?v=L2zlvczRd6M,streams,false
,Work Session,Council,510B-DYj_Fw,https://www.youtube.com/watch?v=510B-DYj_Fw,streams,false
,Regular Meeting,Other,araaQbI2f80,https://www.youtube.com/watch?v=araaQbI2f80,streams,false
,Regular Meeting,Other,xUidlf-LvYQ,https://www.youtube.com/watch?v=xUidlf-LvYQ,streams,false
,Work Session,Council,zSpKzh94fWo,https://www.youtube.com/watch?v=zSpKzh94fWo,streams,false
,Regular Meeting,Other,dlxTgevyKt0,https://www.youtube.com/watch?v=dlxTgevyKt0,streams,false
,Work Session,Council,fGG0-imUW2c,https://www.youtube.com/watch?v=fGG0-imUW2c,streams,false
,Formal Meeting,Council,lmF8HXFBWDs,https://www.youtube.com/watch?v=lmF8HXFBWDs,streams,false
,Work Session,Council,z5t1b5s0W78,https://www.youtube.com/watch?v=z5t1b5s0W78,streams,false
,Formal,Council,Uy6PCb-nZK0,https://www.youtube.com/watch?v=Uy6PCb-nZK0,streams,false
,Work Session,Council,MLcT9Io2n6o,https://www.youtube.com/watch?v=MLcT9Io2n6o,streams,false
,Test streaming dm 07122016,Other,88bZcNguFVY,https://www.youtube.com/watch?v=88bZcNguFVY,streams,false
,Salt Lake City Planning Division Appeals Hearing for December 18. 2025,PlanningDivision,Zdt0O2n8m2c,https://www.youtube.com/watch?v=Zdt0O2n8m2c,videos,false
,"Salt Lake City Council advice and consent   Brian Redd, for police chief for the SLCPD",Council,Wca6-9BQFCU,https://www.youtube.com/watch?v=Wca6-9BQFCU,videos,false
,Salt Lake City Council Oath of Office Ceremony,Council,plu20R48JjU,https://www.youtube.com/watch?v=plu20R48JjU,videos,false
,Salt Lake City Mayor Mendenhall's 2021 State of the City Address,Other,sJBI6aAsaEA,https://www.youtube.com/watch?v=sJBI6aAsaEA,videos,false
,Copy of Salt Lake City Council Work Session (following RDA Meeting) December 13th 2016,Council,ycxfMwRk-fI,https://www.youtube.com/watch?v=ycxfMwRk-fI,videos,false
2026-06-24,Planning Commission Meeting - 06/24/2026,PlanningCommission,0vhq20UrXW4,https://www.youtube.com/watch?v=0vhq20UrXW4,streams,false
2026-06-16,"Salt Lake City LBA, CRA, and City Council Formal Meeting - 06/16/2026",Council,cd3I1Gm9bNg,https://www.youtube.com/watch?v=cd3I1Gm9bNg,streams,false
2026-06-16,Salt Lake City Council Work Session - 06/16/2026,Council,uw9VwgzVAuk,https://www.youtube.com/watch?v=uw9VwgzVAuk,streams,false
2026-06-11,Salt Lake City Council Work Session - 06/11/2026,Council,E7DVSHZSWUs,https://www.youtube.com/watch?v=E7DVSHZSWUs,streams,false
2026-06-10,Planning Commission Meeting - 06/10/2026,PlanningCommission,wwFkUDsyGTo,https://www.youtube.com/watch?v=wwFkUDsyGTo,streams,false
2026-06-09,Salt Lake City Formal Meeting - 06/09/2026,Council,vssFbwKYvOE,https://www.youtube.com/watch?v=vssFbwKYvOE,streams,true
2026-06-09,Salt Lake City Limited Formal Meeting - 06/09/2026,Council,8UZeaBD_k6w,https://www.youtube.com/watch?v=8UZeaBD_k6w,streams,true
2026-06-09,Salt Lake City Council Work Session - 06/09/2026,Council,npUPFIimiAg,https://www.youtube.com/watch?v=npUPFIimiAg,streams,true
2026-06-09,Salt Lake City Community Reinvestment Agency (CRA) Meeting - 06/09/2026,Council,CSCy3HfjszI,https://www.youtube.com/watch?v=CSCy3HfjszI,streams,true
2026-06-04,Salt Lake City Planning Division Administrative Hearing - 06/04/2026,PlanningDivision,oNMjWB-XcQY,https://www.youtube.com/watch?v=oNMjWB-XcQY,videos,false
2026-06-02,"Salt Lake City LBA, CRA, and City Council Formal Meeting - 06/02/2026",Council,W_Cp0dUFA6s,https://www.youtube.com/watch?v=W_Cp0dUFA6s,streams,false
2026-06-02,Salt Lake City Council Work Session - 06/02/2026,Council,UPEFAlLpNSI,https://www.youtube.com/watch?v=UPEFAlLpNSI,streams,false
2026-05-28,Salt Lake City Council Work Session - 05/28/2026,Council,lHWV5Tu7LOE,https://www.youtube.com/watch?v=lHWV5Tu7LOE,streams,false
2026-05-27,Planning Commission Meeting - 05/27/2026,PlanningCommission,P8w7WseDX3I,https://www.youtube.com/watch?v=P8w7WseDX3I,streams,false
2026-05-21,Salt Lake City Council Work Session - 05/21/2026,Council,ZnR1NGyCeso,https://www.youtube.com/watch?v=ZnR1NGyCeso,streams,false
2026-05-21,"Salt Lake City Planning Division Appeals Hearing - May 21, 2026",PlanningDivision,fss0xtTte3I,https://www.youtube.com/watch?v=fss0xtTte3I,videos,false
2026-05-19,"Salt Lake City LBA, CRA, and City Council Formal Meeting - 05/19/2026",Council,P-oy8t21r-k,https://www.youtube.com/watch?v=P-oy8t21r-k,streams,true
2026-05-19,Salt Lake City Council Work Session - 05/19/2026,Council,jgtdb_5uTFI,https://www.youtube.com/watch?v=jgtdb_5uTFI,streams,true
2026-05-19,Salt Lake City Community Reinvestment Agency (CRA) Meeting - 05/19/2026,Council,reuSgGNhNsI,https://www.youtube.com/watch?v=reuSgGNhNsI,streams,true
2026-05-14,Salt Lake City Council Work Session - 05/14/2026,Council,qURCVMnJ5HE,https://www.youtube.com/watch?v=qURCVMnJ5HE,streams,true
2026-05-13,Planning Commission Meeting - 05/13/2026,PlanningCommission,Lbyz9pjxqPQ,https://www.youtube.com/watch?v=Lbyz9pjxqPQ,streams,false
2026-05-12,Salt Lake City Council Work Session - 05/12/2026,Council,B-vVy1uGU20,https://www.youtube.com/watch?v=B-vVy1uGU20,streams,true
2026-05-12,Salt Lake City Community Reinvestment Agency (CRA) Meeting - 05/12/2026,Council,4hffGKRRRfA,https://www.youtube.com/watch?v=4hffGKRRRfA,streams,true
2026-05-07,Historical Landmarks Commission Meeting - 05/07/2026,Other,fg4Q65weoqs,https://www.youtube.com/watch?v=fg4Q65weoqs,streams,false
2026-05-05,"Salt Lake City LBA, CRA, and City Council Formal Meeting - 05/05/2026",Council,PsVcAWvfDXw,https://www.youtube.com/watch?v=PsVcAWvfDXw,streams,true
2026-05-05,Salt Lake City Council Work Session - 05/05/2026,Council,lMyJuQRSTd4,https://www.youtube.com/watch?v=lMyJuQRSTd4,streams,true
2026-05-05,Salt Lake City Community Reinvestment Agency (CRA) Meeting - 05/05/2026,Council,hxkSzdUAOpY,https://www.youtube.com/watch?v=hxkSzdUAOpY,streams,true
2026-04-22,Planning Commission Meeting - 04/22/2026,PlanningCommission,0I2CRdtGQZs,https://www.youtube.com/watch?v=0I2CRdtGQZs,streams,false
2026-04-21,"Salt Lake City LBA, CRA, and City Council Formal Meeting - 04/21/2026",Council,6HRLrjZi64A,https://www.youtube.com/watch?v=6HRLrjZi64A,streams,true
2026-04-21,Salt Lake City Council Work Session - 04/21/2026,Council,6-LgcUooO9w,https://www.youtube.com/watch?v=6-LgcUooO9w,streams,true
2026-04-14,Salt Lake City Community Reinvestment Agency (CRA) Meeting - 04/14/2026,Council,DUUtcjD38YY,https://www.youtube.com/watch?v=DUUtcjD38YY,videos,true
2026-04-14,Salt Lake City Council Work Session - 04/14/2026,Council,MQnB90PBJxY,https://www.youtube.com/watch?v=MQnB90PBJxY,videos,true
2026-04-08,Planning Commission Meeting - 04/08/2026,PlanningCommission,LzfNVW25IJ4,https://www.youtube.com/watch?v=LzfNVW25IJ4,streams,false
2026-04-07,Salt Lake City Formal Meeting - 04/07/2026,Council,VbPMa3WNNB8,https://www.youtube.com/watch?v=VbPMa3WNNB8,streams,true
2026-04-07,Salt Lake City Council Work Session - 04/07/2026,Council,mcpME2-hrAA,https://www.youtube.com/watch?v=mcpME2-hrAA,videos,true
2026-04-02,Historical Landmarks Commission Meeting - 04/02/2026,Other,mO4bcU2OrdA,https://www.youtube.com/watch?v=mO4bcU2OrdA,streams,false
2026-03-25,Planning Commission Meeting - 03/25/2026,PlanningCommission,fbDOsjUoHL8,https://www.youtube.com/watch?v=fbDOsjUoHL8,streams,false
2026-03-24,Salt Lake City CRA and City Council Formal Meeting - 03/24/2026,Council,xA_MRdCBaF4,https://www.youtube.com/watch?v=xA_MRdCBaF4,streams,true
2026-03-24,Salt Lake City Council Work Session - 03/24/2026,Council,6kye2KAAuDs,https://www.youtube.com/watch?v=6kye2KAAuDs,videos,true
2026-03-24,Salt Lake City Limited Community Reinvestment Agency (CRA) Meeting - 03/24/2026,Council,ctwhuANmLBE,https://www.youtube.com/watch?v=ctwhuANmLBE,videos,true
2026-03-11,Planning Commission Meeting - 03/11/2026,PlanningCommission,r34v7CfdCRg,https://www.youtube.com/watch?v=r34v7CfdCRg,streams,false
2026-03-10,Salt Lake City Formal Meeting - 03/10/2026,Council,2XBImelIxo4,https://www.youtube.com/watch?v=2XBImelIxo4,streams,true
2026-03-10,Salt Lake City Council Work Session - 03/10/2026,Council,pJsS1-SzZDQ,https://www.youtube.com/watch?v=pJsS1-SzZDQ,streams,true
2026-03-10,Salt Lake City Community Reinvestment Agency (CRA) Meeting - 03/10/2026,Council,A7JDYweUzxQ,https://www.youtube.com/watch?v=A7JDYweUzxQ,streams,true
2026-03-03,Salt Lake City Council Work Session - 03/03/2026,Council,IxqEGR5x_1M,https://www.youtube.com/watch?v=IxqEGR5x_1M,streams,true
2026-02-25,Planning Commission Meeting --02/25/2026,PlanningCommission,ggeT6lmaRGY,https://www.youtube.com/watch?v=ggeT6lmaRGY,streams,false
2026-02-17,Salt Lake City Formal Meeting - 02/17/2026,Council,E3AmpoB1fPk,https://www.youtube.com/watch?v=E3AmpoB1fPk,videos,true
2026-02-17,Salt Lake City Council Work Session - 02/17/2026,Council,0uiKSP9Od2o,https://www.youtube.com/watch?v=0uiKSP9Od2o,videos,true
2026-02-10,Planning Commission Meeting --02/10/2026,PlanningCommission,AfbzGHjVmg4,https://www.youtube.com/watch?v=AfbzGHjVmg4,streams,true
2026-02-10,Salt Lake City Council Work Session - 02/10/2026,Council,trkno3Eg5V8,https://www.youtube.com/watch?v=trkno3Eg5V8,streams,true
2026-02-10,Salt Lake City Community Reinvestment Agency (CRA) Meeting - 02/10/2026,Council,TZZtJ1mD_e0,https://www.youtube.com/watch?v=TZZtJ1mD_e0,streams,true
2026-02-05,Historical Landmarks Commission Meeting --02/05/2026,Other,EWaqCxnJtEA,https://www.youtube.com/watch?v=EWaqCxnJtEA,streams,false
2026-02-03,Salt Lake City Council Work Session - 02/03/2026,Council,_mroalG8RTc,https://www.youtube.com/watch?v=_mroalG8RTc,streams,true
2026-02-03,Salt Lake City Formal Meeting - 02/03/2026,Council,dZS1W1YqjbY,https://www.youtube.com/watch?v=dZS1W1YqjbY,videos,true
2026-01-28,Planning Commission Meeting -- 01/28/2026,PlanningCommission,BWB1s4X_XTM,https://www.youtube.com/watch?v=BWB1s4X_XTM,streams,false
2026-01-27,Salt Lake City Council Work Session - 01/27/2026,Council,VW85XWN5gtI,https://www.youtube.com/watch?v=VW85XWN5gtI,streams,true
2026-01-22,Salt Lake City Planning Division Administrative Hearing 01/22/2026,PlanningDivision,gRCSvdpWLQU,https://www.youtube.com/watch?v=gRCSvdpWLQU,videos,false
2026-01-20,Salt Lake City Formal Meeting - 01/20/2026,Council,1eleqdjHRUc,https://www.youtube.com/watch?v=1eleqdjHRUc,streams,true
2026-01-20,Salt Lake City Council Work Session - 01/20/2026,Council,NeS5jC_PIE8,https://www.youtube.com/watch?v=NeS5jC_PIE8,streams,true
2026-01-14,Planning Commission Meeting -- 01/14/2026,PlanningCommission,gCqocTAPdRc,https://www.youtube.com/watch?v=gCqocTAPdRc,streams,false
2026-01-13,Salt Lake City Formal Meeting - Date 01/13/2026,Council,LPWtvx3MrwM,https://www.youtube.com/watch?v=LPWtvx3MrwM,streams,true
2026-01-13,Salt Lake City Council Work Session - 01/13/2026,Council,C6lOoqWou6U,https://www.youtube.com/watch?v=C6lOoqWou6U,streams,true
2026-01-13,Salt Lake City Community Reinvestment Agency (CRA) Meeting - 01/13/2026,Council,aB0AMllSuIs,https://www.youtube.com/watch?v=aB0AMllSuIs,streams,true
2026-01-08,Historical Landmarks Commission Meeting -- 01/08/2026,Other,OofJwc0pwCU,https://www.youtube.com/watch?v=OofJwc0pwCU,streams,false
2026-01-05,Salt Lake City Oath of Office Ceremony - 01/05/2026,Other,k5CCgDJs9jY,https://www.youtube.com/watch?v=k5CCgDJs9jY,streams,false
2025-12-10,Planning Commission Meeting -- 12/10/2025,PlanningCommission,E-dckomvqro,https://www.youtube.com/watch?v=E-dckomvqro,videos,false
2025-12-09,Salt Lake City Formal Meeting - 12/09/2025,Council,Iu9xK9cDhTo,https://www.youtube.com/watch?v=Iu9xK9cDhTo,streams,true
2025-12-09,Salt Lake City Council Work Session - 12/09/2025,Council,dLfgordZdUI,https://www.youtube.com/watch?v=dLfgordZdUI,streams,true
2025-12-09,Salt Lake City Community Reinvestment Agency (CRA) Meeting - Date 12/09/2025,Council,gdPG96CYYN0,https://www.youtube.com/watch?v=gdPG96CYYN0,streams,true
2025-12-04,Historical Landmarks Commission Meeting -- 12/4/2025,Other,qBq6f7BgGj0,https://www.youtube.com/watch?v=qBq6f7BgGj0,streams,false
2025-12-02,Salt Lake City Formal Meeting - Date 12/02/2025,Council,jzJ47Ei7fBo,https://www.youtube.com/watch?v=jzJ47Ei7fBo,streams,true
2025-12-02,Salt Lake City Council Work Session - 12/02/2025,Council,qPrzMCGz2qA,https://www.youtube.com/watch?v=qPrzMCGz2qA,streams,true
2025-11-25,Salt Lake City Formal Meeting - 11/25/2025,Council,bes1xM-_Mm8,https://www.youtube.com/watch?v=bes1xM-_Mm8,streams,true
2025-11-25,Salt Lake City Council Work Session - 11/25/2025,Council,5jG0oavbq9s,https://www.youtube.com/watch?v=5jG0oavbq9s,streams,true
2025-11-20,"Salt Lake City Planniing Division Appeals Hearing for November 20, 2025",PlanningDivision,1LQXyIkMQ9E,https://www.youtube.com/watch?v=1LQXyIkMQ9E,videos,false
2025-11-18,Salt Lake City Community Reinvestment Agency (CRA) Meeting - 11/18/2025,Council,SsGk8Fn3_Kg,https://www.youtube.com/watch?v=SsGk8Fn3_Kg,streams,true
2025-11-18,Salt Lake City Formal Meeting - 11/18/2025,Council,6qWMYFc_Zco,https://www.youtube.com/watch?v=6qWMYFc_Zco,videos,true
2025-11-18,Salt Lake City Council Work Session - 11/18/2025,Council,FxeryJZkF0Y,https://www.youtube.com/watch?v=FxeryJZkF0Y,videos,true
2025-11-18,Salt Lake City Board of Canvassers Meeting - 11/18/2025,Other,aor9CBzoOpw,https://www.youtube.com/watch?v=aor9CBzoOpw,videos,true
2025-11-12,Planning Commission Meeting -- 11/12/2025,PlanningCommission,RGmrMQ9YTAU,https://www.youtube.com/watch?v=RGmrMQ9YTAU,streams,false
2025-11-06,Historical Landmarks Commission Meeting -- 11/06/2025,Other,iHZAgoH8L2s,https://www.youtube.com/watch?v=iHZAgoH8L2s,streams,false
2025-10-22,Planning Commission Meeting -- 10/22/2025,PlanningCommission,8nhGEWQ0n4M,https://www.youtube.com/watch?v=8nhGEWQ0n4M,streams,false
2025-10-21,Salt Lake City Formal Meeting - 10/21/2025,Council,kYpbTjmzBkU,https://www.youtube.com/watch?v=kYpbTjmzBkU,streams,true
2025-10-21,Salt Lake City Council Work Session - 10/21/2025,Council,av9bqIZYXqY,https://www.youtube.com/watch?v=av9bqIZYXqY,streams,true
2025-10-16,"SLC Planning Division Appeals Hearing for October 16, 2025",PlanningDivision,-k3M1_S-o4Y,https://www.youtube.com/watch?v=-k3M1_S-o4Y,videos,false
2025-10-14,Salt Lake City Council Work Session - 10/14/2025,Council,sY9R0nw3vvg,https://www.youtube.com/watch?v=sY9R0nw3vvg,streams,true
2025-10-14,Salt Lake City Community Reinvestment Agency (CRA) Meeting - 10/14/2025,Council,HpTjNssCAM8,https://www.youtube.com/watch?v=HpTjNssCAM8,videos,true
2025-10-08,Planning Commission Meeting -- 10/08/2025,PlanningCommission,NijU-0IFGkk,https://www.youtube.com/watch?v=NijU-0IFGkk,streams,false
2025-10-07,Salt Lake City Formal Meeting - 10/07/2025,Council,kYzEUv2uRVg,https://www.youtube.com/watch?v=kYzEUv2uRVg,streams,true
2025-10-07,Salt Lake City Council Work Session -  10/07/2025,Council,_0qhYw3RrB8,https://www.youtube.com/watch?v=_0qhYw3RrB8,streams,true
2025-10-02,Historical Landmarks Commission Meeting -- 10/02/2025,Other,nmj15faSNaE,https://www.youtube.com/watch?v=nmj15faSNaE,streams,false
2025-09-25,"Salt Lake City Planning Division Administrative Hearing September 25, 2025",PlanningDivision,i8RAPcZTxUU,https://www.youtube.com/watch?v=i8RAPcZTxUU,videos,false
2025-09-24,Planning Commission Meeting -- 09/24/2025,PlanningCommission,a8XXMOuOYCw,https://www.youtube.com/watch?v=a8XXMOuOYCw,streams,false
2025-09-18,"Salt Lake City Planning Division Appeals Hearing for September 18, 2025",PlanningDivision,fQIt-olteDQ,https://www.youtube.com/watch?v=fQIt-olteDQ,videos,false
2025-09-16,Salt Lake City Council Work Session - 09/16/2025,Council,bRO86khRBwA,https://www.youtube.com/watch?v=bRO86khRBwA,streams,true
2025-09-11,"Salt Lake City Planning Division Appeals Hearing for September 11, 2025",PlanningDivision,wEIWf4KvKmY,https://www.youtube.com/watch?v=wEIWf4KvKmY,videos,false
2025-09-10,Planning Commission Meeting -- 09/10/2025,PlanningCommission,86Vl1k83UOk,https://www.youtube.com/watch?v=86Vl1k83UOk,streams,false
2025-09-09,Salt Lake City Formal Meeting - 09/09/2025,Council,ssPoK2IQj4A,https://www.youtube.com/watch?v=ssPoK2IQj4A,streams,true
2025-09-09,Salt Lake City Council Work Session - 09/09/2025,Council,2_kq9HQ3Qvw,https://www.youtube.com/watch?v=2_kq9HQ3Qvw,streams,true
2025-09-09,Salt Lake City Community Reinvestment Agency (CRA) Meeting - 09/09/2025,Council,WNShmORohQ0,https://www.youtube.com/watch?v=WNShmORohQ0,streams,true
2025-09-04,Historical Landmarks Commission Meeting -- 09/04/2025,Other,1aBt6QkXVZQ,https://www.youtube.com/watch?v=1aBt6QkXVZQ,streams,false
2025-09-02,Salt Lake City Formal Meeting - Date 09/02/2025,Council,46-n2w5064s,https://www.youtube.com/watch?v=46-n2w5064s,streams,true
2025-09-02,Salt Lake City Council Work Session - 09/02/2025,Council,REk0HSeZ8aE,https://www.youtube.com/watch?v=REk0HSeZ8aE,streams,true
2025-08-27,Planning Commission Meeting -- 08/27/2025,PlanningCommission,tJasAAGGBww,https://www.youtube.com/watch?v=tJasAAGGBww,streams,false
2025-08-19,Salt Lake City Limited Formal Meeting - 08/19/2025,Council,bfmTMLw7kHE,https://www.youtube.com/watch?v=bfmTMLw7kHE,streams,true
2025-08-19,Salt Lake City Formal Meeting - 08/19/2025,Council,QgFw11ZRdQI,https://www.youtube.com/watch?v=QgFw11ZRdQI,streams,true
2025-08-19,Salt Lake City Council Work Session - 08/19/2025,Council,lxIDwWRb1oQ,https://www.youtube.com/watch?v=lxIDwWRb1oQ,streams,true
2025-08-13,Planning Commission Meeting -- 08/13/2025,PlanningCommission,OiopAKJF17M,https://www.youtube.com/watch?v=OiopAKJF17M,streams,false
2025-08-12,Salt Lake City Formal Meeting - 08/12/2025,Council,oJ7IIG1XgSE,https://www.youtube.com/watch?v=oJ7IIG1XgSE,streams,true
2025-08-12,Salt Lake City Council Work Session - 08/12/2025,Council,ICpXpvixxxY,https://www.youtube.com/watch?v=ICpXpvixxxY,streams,true
2025-08-12,Salt Lake City Community Reinvestment Agency (CRA) Meeting - 08/12/2025,Council,TDvAkmt7QP4,https://www.youtube.com/watch?v=TDvAkmt7QP4,streams,true
2025-07-23,Planning Commission Meeting -- 07/23/2025,PlanningCommission,yjCCBrk_i5Y,https://www.youtube.com/watch?v=yjCCBrk_i5Y,streams,false
2025-07-17,"Salt Lake City Planning Division Appeals Hearing for July 17, 2025",PlanningDivision,-MyxTTzLOjk,https://www.youtube.com/watch?v=-MyxTTzLOjk,videos,false
2025-07-10,Historical Landmarks Commission Meeting -- 07/10/2025,Other,9eJOPluNZEM,https://www.youtube.com/watch?v=9eJOPluNZEM,streams,false
2025-07-09,Planning Commission Meeting -- 07/09/2025,PlanningCommission,U_eLIlUSEcU,https://www.youtube.com/watch?v=U_eLIlUSEcU,streams,false
2025-07-08,Salt Lake City Formal Meeting - 07/08/2025,Council,QvnekfpAyh8,https://www.youtube.com/watch?v=QvnekfpAyh8,streams,true
2025-07-08,"Salt Lake City Council Work Session - July 8, 2025",Council,K6C4fZ3WHVY,https://www.youtube.com/watch?v=K6C4fZ3WHVY,streams,true
2025-07-08,Salt Lake City Community Reinvestment Agency (CRA) Meeting - 07/08/2025,Council,GA_UPZuKX74,https://www.youtube.com/watch?v=GA_UPZuKX74,streams,true
2025-07-01,"Salt Lake City Formal Meeting - July 1, 2025",Council,EckH5VCRjTU,https://www.youtube.com/watch?v=EckH5VCRjTU,streams,true
2025-07-01,Salt Lake City Council Work Session - 07/01/2025,Council,74TeXr5wZgw,https://www.youtube.com/watch?v=74TeXr5wZgw,streams,true
2025-06-25,Planning Commission Meeting -- 06/25/2025,PlanningCommission,7jvLsr55-Ts,https://www.youtube.com/watch?v=7jvLsr55-Ts,streams,false
2025-06-19,"Salt Lake City Planning Division Appeals Hearing June 19, 2025",PlanningDivision,tx04E5RsDjw,https://www.youtube.com/watch?v=tx04E5RsDjw,videos,false
2025-06-11,Planning Commission Meeting -- 06/11/2025,PlanningCommission,JvyAdYtiLXg,https://www.youtube.com/watch?v=JvyAdYtiLXg,streams,false
2025-06-10,"Salt Lake City LBA, CRA, and City Council Formal Meeting - 06/10/2025",Council,k2Esj942DWM,https://www.youtube.com/watch?v=k2Esj942DWM,streams,true
2025-06-10,"Salt Lake City Council Work Session - June 10, 2025",Council,HAbuzxdAe30,https://www.youtube.com/watch?v=HAbuzxdAe30,streams,true
2025-06-10,"Salt Lake City Community Reinvestment Agency (CRA) Meeting - June 10, 2025",Council,1Bjl81hheLg,https://www.youtube.com/watch?v=1Bjl81hheLg,streams,true
2025-06-05,"Salt Lake City Council Work Session - June 5, 2025",Council,tOpK9063OVw,https://www.youtube.com/watch?v=tOpK9063OVw,streams,true
2025-06-04,Historical Landmarks Commission Meeting -- 06/04/2025,Other,UDiKeNHi4YU,https://www.youtube.com/watch?v=UDiKeNHi4YU,streams,false
2025-06-03,"Salt Lake City LBA, CRA, and City Council Formal Meeting - June 3, 2025",Council,8yF5QlZilsk,https://www.youtube.com/watch?v=8yF5QlZilsk,streams,true
2025-06-03,Salt Lake City Council Work Session - 06/03/2025,Council,964n81fwyz8,https://www.youtube.com/watch?v=964n81fwyz8,streams,true
2025-05-29,Salt Lake City Council Work Session - 05/29/2025,Council,tesHDQKXv_s,https://www.youtube.com/watch?v=tesHDQKXv_s,streams,true
2025-05-28,Planning Commission Meeting -- 05/28/2025,PlanningCommission,SpjwumLsejM,https://www.youtube.com/watch?v=SpjwumLsejM,streams,false
2025-05-22,Salt Lake City Council Work Session - 05/22/2025,Council,jsh_2qd-tV4,https://www.youtube.com/watch?v=jsh_2qd-tV4,streams,true
2025-05-22,"Salt Lake City Planning Division Appeals Hearing May 22, 2025",PlanningDivision,TBBI8vli6CA,https://www.youtube.com/watch?v=TBBI8vli6CA,videos,true
