date,year,title,slug,path,source,source_url,format
2022-06-01,2022,City Council Meeting,city-council,minutes/2022/2022-05-30/2022-06-01_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/7551/637915785489300000,pdf-text
2022-06-15,2022,City Council Meeting,city-council,minutes/2022/2022-06-13/2022-06-15_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/7639/637931518683300000,pdf-text
2022-07-06,2022,City Council Meeting,city-council,minutes/2022/2022-07-04/2022-07-06_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/7725/637952198552830000,pdf-text
2022-08-03,2022,City Council Meeting,city-council,minutes/2022/2022-08-01/2022-08-03_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/7841/637982405380970000,pdf-text
2022-08-16,2022,Truth in Taxation Hearing,truth-in-taxation,minutes/2022/2022-08-15/2022-08-16_truth-in-taxation.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/7847/637982420789270000,pdf-text
2022-08-17,2022,City Council Meeting,city-council,minutes/2022/2022-08-15/2022-08-17_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/7885/637994435509270000,pdf-text
2022-09-07,2022,City Council Meeting,city-council,minutes/2022/2022-09-05/2022-09-07_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/7887/637994452912830000,pdf-text
2022-09-21,2022,City Council Meeting,city-council,minutes/2022/2022-09-19/2022-09-21_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/7923/638010827485270000,pdf-text
2022-10-05,2022,City Council Meeting,city-council,minutes/2022/2022-10-03/2022-10-05_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/7957/638021974967500000,pdf-text
2022-10-19,2022,City Council Meeting,city-council,minutes/2022/2022-10-17/2022-10-19_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/8036/638042966043970000,pdf-text
2022-11-02,2022,City Council Meeting,city-council,minutes/2022/2022-10-31/2022-11-02_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/8038/638042966568200000,pdf-text
2022-11-16,2022,City Council Meeting,city-council,minutes/2022/2022-11-14/2022-11-16_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/8064/638060890999930000,pdf-text
2022-12-07,2022,City Council Meeting,city-council,minutes/2022/2022-12-05/2022-12-07_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/8122/638085263953000000,pdf-text
2023-01-04,2023,City Council Meeting,city-council,minutes/2023/2023-01-02/2023-01-04_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/8206/638106774274170000,pdf-text
2023-01-18,2023,City Council Meeting,city-council,minutes/2023/2023-01-16/2023-01-18_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/8212/638109363475370000,pdf-text
2023-02-01,2023,City Council Meeting,city-council,minutes/2023/2023-01-30/2023-02-01_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/8278/638133418638530000,pdf-text
2023-02-15,2023,City Council Meeting,city-council,minutes/2023/2023-02-13/2023-02-15_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/8280/638133418975570000,pdf-text
2023-03-01,2023,City Council Meeting,city-council,minutes/2023/2023-02-27/2023-03-01_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/8324/638145617309500000,pdf-text
2023-03-15,2023,City Council Meeting,city-council,minutes/2023/2023-03-13/2023-03-15_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/8356/638163779572070000,pdf-text
2023-04-05,2023,City Council Meeting,city-council,minutes/2023/2023-04-03/2023-04-05_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/8436/638187988682970000,pdf-text
2023-05-03,2023,City Council Meeting,city-council,minutes/2023/2023-05-01/2023-05-03_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/8516/638203614687400000,pdf-text
2023-05-17,2023,City Council Meeting,city-council,minutes/2023/2023-05-15/2023-05-17_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/8572/638221721025270000,pdf-text
2023-06-07,2023,City Council Meeting,city-council,minutes/2023/2023-06-05/2023-06-07_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/8614/638230304264530000,pdf-text
2023-06-21,2023,City Council Meeting,city-council,minutes/2023/2023-06-19/2023-06-21_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/8758/638254449877230000,pdf-text
2023-07-19,2023,City Council Meeting,city-council,minutes/2023/2023-07-17/2023-07-19_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/8788/638266598205100000,pdf-text
2023-08-02,2023,City Council Meeting,city-council,minutes/2023/2023-07-31/2023-08-02_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/8824/638278657203200000,pdf-text
2023-08-16,2023,City Council Meeting,city-council,minutes/2023/2023-08-14/2023-08-16_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/8860/638300504431770000,pdf-text
2023-09-06,2023,City Council Meeting,city-council,minutes/2023/2023-09-04/2023-09-06_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/8908/638313129087130000,pdf-text
2023-09-20,2023,City Council Meeting,city-council,minutes/2023/2023-09-18/2023-09-20_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/8936/638321012651070000,pdf-text
2023-10-04,2023,City Council Meeting,city-council,minutes/2023/2023-10-02/2023-10-04_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/8956/638333164028270000,pdf-text
2023-10-18,2023,City Council Meeting,city-council,minutes/2023/2023-10-16/2023-10-18_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/9002/638345275515600000,pdf-text
2023-11-01,2023,City Council Meeting,city-council,minutes/2023/2023-10-30/2023-11-01_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/9088/638375512289570000,pdf-text
2023-11-15,2023,City Council Meeting,city-council,minutes/2023/2023-11-13/2023-11-15_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/9090/638375512928670000,pdf-text
2023-12-06,2023,City Council Meeting,city-council,minutes/2023/2023-12-04/2023-12-06_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/9162/638399812983730000,pdf-text
2024-01-03,2024,City Council Meeting,city-council,minutes/2024/2024-01-01/2024-01-03_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/9204/638411681414500000,pdf-text
2024-01-17,2024,City Council Meeting,city-council,minutes/2024/2024-01-15/2024-01-17_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/9250/638429975174670000,pdf-text
2024-02-07,2024,City Council Meeting,city-council,minutes/2024/2024-02-05/2024-02-07_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/9277/638442100510530000,pdf-text
2024-02-21,2024,City Council Meeting,city-council,minutes/2024/2024-02-19/2024-02-21_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/9317/638454034789100000,pdf-text
2024-03-06,2024,City Council Meeting,city-council,minutes/2024/2024-03-04/2024-03-06_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/9373/638466957713530000,pdf-text
2024-03-20,2024,City Council Meeting,city-council,minutes/2024/2024-03-18/2024-03-20_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/9515/638481624680600000,ocr
2024-04-03,2024,City Council Meeting,city-council,minutes/2024/2024-04-01/2024-04-03_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/9723/638536127012600000,pdf-text
2024-05-01,2024,City Council Meeting,city-council,minutes/2024/2024-04-29/2024-05-01_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/9725/638536128900400000,pdf-text
2024-05-15,2024,City Council Meeting,city-council,minutes/2024/2024-05-13/2024-05-15_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/9729/638536134515800000,pdf-text
2024-06-05,2024,City Council Meeting,city-council,minutes/2024/2024-06-03/2024-06-05_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/9763/638544713715200000,pdf-text
2024-06-19,2024,City Council Meeting,city-council,minutes/2024/2024-06-17/2024-06-19_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/9825/638569061441870000,pdf-text
2024-07-17,2024,City Council Meeting,city-council,minutes/2024/2024-07-15/2024-07-17_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/9879/638587156534030000,pdf-text
2024-07-31,2024,Let's Talk Taylorsville,let-s-talk-taylorsville,minutes/2024/2024-07-29/2024-07-31_let-s-talk-taylorsville.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/9965/638599375430430000,pdf-text
