candidate,office,seat,election_year,filing_date,reporting_period,date,vendor_raw,vendor_normalized,purpose,amount,in_kind,is_incremental,source_filing,document_id,line_no,extraction_confidence,extract_method,needs_review
Crystal Muhlestein,Council,At-Large,2025,2025-08-05,Primary Report,2025-06-13,Costco,Costco,Meet and Greet Supplies (,18.80,False,True,raw/202508_Crystal-Muhlestein-Primary.xlsx-Sheet1-1.pdf,ae3e313f,54,high,utah_standard_form/text,0
Crystal Muhlestein,Council,At-Large,2025,2025-08-05,Primary Report,2025-06-15,Webflow,Webflow,Website Host (,19.34,False,True,raw/202508_Crystal-Muhlestein-Primary.xlsx-Sheet1-1.pdf,ae3e313f,55,high,utah_standard_form/text,0
Crystal Muhlestein,Council,At-Large,2025,2025-08-05,Primary Report,2025-06-25,Winco,Winco,Table Candy (,11.45,False,True,raw/202508_Crystal-Muhlestein-Primary.xlsx-Sheet1-1.pdf,ae3e313f,56,high,utah_standard_form/text,0
Crystal Muhlestein,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-11,Harbor Freight,Harbor Freight,Zipties (,10.58,False,True,raw/202508_Crystal-Muhlestein-Primary.xlsx-Sheet1-1.pdf,ae3e313f,57,high,utah_standard_form/text,0
Crystal Muhlestein,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-11,Venmo,Venmo,Venmo fee (,1.66,False,True,raw/202508_Crystal-Muhlestein-Primary.xlsx-Sheet1-1.pdf,ae3e313f,58,high,utah_standard_form/text,0
Crystal Muhlestein,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-15,Webflow,Webflow,Website Host (,19.34,False,True,raw/202508_Crystal-Muhlestein-Primary.xlsx-Sheet1-1.pdf,ae3e313f,59,high,utah_standard_form/text,0
Crystal Muhlestein,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-22,SL Mail & Printing,SL Mail & Printing,Mailer (,640.42,False,True,raw/202508_Crystal-Muhlestein-Primary.xlsx-Sheet1-1.pdf,ae3e313f,60,high,utah_standard_form/text,0
Crystal Muhlestein,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-22,UTGOP,Utgop,Postage for Mailer (,783.33,False,True,raw/202508_Crystal-Muhlestein-Primary.xlsx-Sheet1-1.pdf,ae3e313f,61,high,utah_standard_form/text,0
Crystal Muhlestein,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-28,Pioneer Consulting,Pioneer Consulting,Text Message (,1232.93,False,True,raw/202508_Crystal-Muhlestein-Primary.xlsx-Sheet1-1.pdf,ae3e313f,62,high,utah_standard_form/text,0
Crystal Muhlestein,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-29,Veracity,Veracity,Mailer Design (,241.00,False,True,raw/202508_Crystal-Muhlestein-Primary.xlsx-Sheet1-1.pdf,ae3e313f,63,high,utah_standard_form/text,0
Crystal Muhlestein,Council,At-Large,2025,2025-08-05,Primary Report,2025-08-01,Big Fat Design,Big Fat Design,Flyers (,268.63,False,True,raw/202508_Crystal-Muhlestein-Primary.xlsx-Sheet1-1.pdf,ae3e313f,64,high,utah_standard_form/text,0
Crystal Muhlestein,Council,At-Large,2025,2025-10-07,28 days before Election,2025-08-11,Uppercase Printing,Uppercase Printing,Flyers,48.53,False,True,raw/202510_Muhlestein-28-days.pdf,14235bc0,31,high,utah_standard_form/text,0
Crystal Muhlestein,Council,At-Large,2025,2025-10-07,28 days before Election,2025-08-13,Webflow,Webflow,Website,19.34,False,True,raw/202510_Muhlestein-28-days.pdf,14235bc0,32,high,utah_standard_form/text,0
Crystal Muhlestein,Council,At-Large,2025,2025-10-07,28 days before Election,2025-08-20,Vista Print,Vista Print,Door Hangers,1070.19,False,True,raw/202510_Muhlestein-28-days.pdf,14235bc0,33,high,utah_standard_form/text,0
Crystal Muhlestein,Council,At-Large,2025,2025-10-07,28 days before Election,2025-09-13,Webflow,Webflow,Website,19.34,False,True,raw/202510_Muhlestein-28-days.pdf,14235bc0,34,high,utah_standard_form/text,0
Crystal Muhlestein,Council,At-Large,2025,2025-10-07,28 days before Election,2025-09-22,Deseret News,Deseret News,Advertising,225.00,False,True,raw/202510_Muhlestein-28-days.pdf,14235bc0,35,high,utah_standard_form/text,0
Crystal Muhlestein,Council,At-Large,2025,2025-10-07,28 days before Election,2025-09-22,Fedex,Fedex,Campaign Materials,73.56,False,True,raw/202510_Muhlestein-28-days.pdf,14235bc0,36,high,utah_standard_form/text,0
Crystal Muhlestein,Council,At-Large,2025,2025-10-07,28 days before Election,2025-09-30,ACE Hardware,Ace Hardware,Zipties,17.18,False,True,raw/202510_Muhlestein-28-days.pdf,14235bc0,37,high,utah_standard_form/text,0
Crystal Muhlestein,Council,At-Large,2025,2025-10-28,7 days before Election,,Pioneer Political Consulting,Pioneer Political Consulting,Mailer,1.00,False,True,raw/202510_Muhlestein-7-days.pdf,0abe8f82,25,low,utah_standard_form/text,1
Crystal Muhlestein,Council,At-Large,2025,2025-10-28,7 days before Election,,UTGOP,Utgop,Postage for Mailer,1.00,False,True,raw/202510_Muhlestein-7-days.pdf,0abe8f82,26,low,utah_standard_form/text,1
Crystal Muhlestein,Council,At-Large,2025,2025-11-25,Final Report,,UTGOP,Utgop,postage,1368.19,False,True,raw/202512_Muhlestein-updated-Final.pdf,acb1daf5,26,high,utah_standard_form/text,0
Crystal Muhlestein,Council,At-Large,2025,2025-11-25,Final Report,,G1 Consulting Inc,G1 Consulting Inc,text messages,581.15,False,True,raw/202512_Muhlestein-updated-Final.pdf,acb1daf5,27,high,utah_standard_form/text,0
Crystal Muhlestein,Council,At-Large,2025,2025-11-25,Final Report,,Pioneer Political Consulting,Pioneer Political Consulting,Mailer,1140.93,False,True,raw/202512_Muhlestein-updated-Final.pdf,acb1daf5,28,high,utah_standard_form/text,0
Crystal Muhlestein,Council,At-Large,2025,2025-11-25,Final Report,,G1 Consulting Inc,G1 Consulting Inc,text messages,264.33,False,True,raw/202512_Muhlestein-updated-Final.pdf,acb1daf5,29,high,utah_standard_form/text,0
Crystal Muhlestein,Council,At-Large,2025,2025-11-25,Final Report,,webflow,webflow,website,18.00,False,True,raw/202512_Muhlestein-updated-Final.pdf,acb1daf5,30,high,utah_standard_form/text,0
Crystal Muhlestein,Council,At-Large,2025,2025-11-25,Final Report,,Crystal Muhlestein,Crystal Muhlestein,loan repayment,700.00,False,True,raw/202512_Muhlestein-updated-Final.pdf,acb1daf5,31,high,utah_standard_form/text,0
Crystal Muhlestein,Council,At-Large,2025,2025-11-25,Final Report,,D Spencer,D Spencer,"text, food",397.08,False,True,raw/202512_Muhlestein-updated-Final.pdf,acb1daf5,32,high,utah_standard_form/text,0
Dave Young,Mayor,,2025,2025-10-07,28 days before Election,2025-05-14,Oriental Trading,Oriental Trading,Trinkets for parade,74.17,False,True,raw/202510_Young-28-days.pdf,cd359068,v1,medium,utah_standard_form/vision,0
Dave Young,Mayor,,2025,2025-10-07,28 days before Election,2025-05-16,TTOD,Ttod,Tshirts for campaign,2772.55,False,True,raw/202510_Young-28-days.pdf,cd359068,v2,medium,utah_standard_form/vision,0
Dave Young,Mayor,,2025,2025-10-07,28 days before Election,2025-05-27,Orem City,Orem City,Orem parade fee,100.00,False,True,raw/202510_Young-28-days.pdf,cd359068,v3,medium,utah_standard_form/vision,0
Dave Young,Mayor,,2025,2025-10-07,28 days before Election,2025-05-27,Winco,Winco,Candy for parade,334.87,False,True,raw/202510_Young-28-days.pdf,cd359068,v4,medium,utah_standard_form/vision,0
Dave Young,Mayor,,2025,2025-10-07,28 days before Election,2025-05-27,Walmart,Walmart,Candy for parade,63.78,False,True,raw/202510_Young-28-days.pdf,cd359068,v5,medium,utah_standard_form/vision,0
Dave Young,Mayor,,2025,2025-10-07,28 days before Election,2025-05-28,Hobby Lobby,Hobby Lobby,Tinkets for parade,13.02,False,True,raw/202510_Young-28-days.pdf,cd359068,v6,medium,utah_standard_form/vision,0
Dave Young,Mayor,,2025,2025-10-07,28 days before Election,2025-06-02,Orem City,Orem City,Election fee,150.00,False,True,raw/202510_Young-28-days.pdf,cd359068,v7,medium,utah_standard_form/vision,0
Dave Young,Mayor,,2025,2025-10-07,28 days before Election,2025-06-05,McNeil printing,McNeil printing,Car magnets for parade,258.93,False,True,raw/202510_Young-28-days.pdf,cd359068,v8,medium,utah_standard_form/vision,0
Dave Young,Mayor,,2025,2025-10-07,28 days before Election,2025-06-05,Winco,Winco,Candy for parade,116.64,False,True,raw/202510_Young-28-days.pdf,cd359068,v9,medium,utah_standard_form/vision,0
Dave Young,Mayor,,2025,2025-10-07,28 days before Election,2025-06-24,Costco,Costco,Candy for Mountain View event,42.20,False,True,raw/202510_Young-28-days.pdf,cd359068,v10,medium,utah_standard_form/vision,0
Dave Young,Mayor,,2025,2025-10-07,28 days before Election,2025-07-02,Amazon,Amazon,Thank you cards,15.30,False,True,raw/202510_Young-28-days.pdf,cd359068,v11,medium,utah_standard_form/vision,0
Dave Young,Mayor,,2025,2025-10-07,28 days before Election,2025-07-03,Tactical Campaigns LLC,Tactical Campaigns Llc,Consulting,17013.58,False,True,raw/202510_Young-28-days.pdf,cd359068,v12,medium,utah_standard_form/vision,0
Dave Young,Mayor,,2025,2025-10-07,28 days before Election,2025-07-18,Office Depot,Office Depot,Office supplies,25.55,False,True,raw/202510_Young-28-days.pdf,cd359068,v13,medium,utah_standard_form/vision,0
Dave Young,Mayor,,2025,2025-10-07,28 days before Election,2025-07-18,Macy's,Macy's,Bottled water/snacks for event,32.61,False,True,raw/202510_Young-28-days.pdf,cd359068,v14,medium,utah_standard_form/vision,0
Dave Young,Mayor,,2025,2025-10-07,28 days before Election,2025-08-11,Tactical Campaigns LLC,Tactical Campaigns Llc,Campaign staffing,9049.22,False,True,raw/202510_Young-28-days.pdf,cd359068,v15,medium,utah_standard_form/vision,0
Dave Young,Mayor,,2025,2025-10-07,28 days before Election,2025-08-19,Costco,Costco,Candy for event,117.70,False,True,raw/202510_Young-28-days.pdf,cd359068,v16,medium,utah_standard_form/vision,0
Dave Young,Mayor,,2025,2025-10-07,28 days before Election,2025-09-07,Amazon,Amazon,Zip ties for signs,27.93,False,True,raw/202510_Young-28-days.pdf,cd359068,v17,medium,utah_standard_form/vision,0
Dave Young,Mayor,,2025,2025-10-07,28 days before Election,2025-09-29,Tactical Campaigns LLC,Tactical Campaigns Llc,"Consulting, staffing, advertising",41299.09,False,True,raw/202510_Young-28-days.pdf,cd359068,v18,medium,utah_standard_form/vision,0
Dave Young,Mayor,,2025,2025-10-28,7 days before Election,2025-10-15,Zurchers,Zurchers,decorations for event 10/16,45.87,False,True,raw/202510_Young-7-day.pdf,c6ba3e40,v1,medium,utah_standard_form/vision,0
Dave Young,Mayor,,2025,2025-10-28,7 days before Election,2025-10-15,Dollar Tree,Dollar Tree,decorations for event 10/16,16.12,False,True,raw/202510_Young-7-day.pdf,c6ba3e40,v2,medium,utah_standard_form/vision,0
Dave Young,Mayor,,2025,2025-10-28,7 days before Election,2025-10-15,Costco,Costco,food for event 10/16,177.16,False,True,raw/202510_Young-7-day.pdf,c6ba3e40,v3,medium,utah_standard_form/vision,0
Dave Young,Mayor,,2025,2025-10-28,7 days before Election,2025-10-15,Orem Senior Friendship Center,Orem Senior Friendship Center,Space for event,336.00,False,True,raw/202510_Young-7-day.pdf,c6ba3e40,v4,medium,utah_standard_form/vision,0
Dave Young,Mayor,,2025,2025-10-28,7 days before Election,2025-10-21,Tactical Campaigns LLC,Tactical Campaigns Llc,"Consulting, staffing, advertising",59469.52,False,True,raw/202510_Young-7-day.pdf,c6ba3e40,v5,medium,utah_standard_form/vision,0
Dave Young,Mayor,,2025,2025-10-28,7 days before Election,2025-10-23,Big Fat Design,Big Fat Design,Flyers,657.89,False,True,raw/202510_Young-7-day.pdf,c6ba3e40,v6,medium,utah_standard_form/vision,0
Dave Young,Mayor,,2025,2025-11-25,Final Report,2025-10-27,Maikon LLC.,Maikon Llc,Video distribution,5000.00,False,True,raw/202512_Young-Final-1.pdf,4d427ece,v1,medium,utah_standard_form/vision,0
Dave Young,Mayor,,2025,2025-11-25,Final Report,2025-11-03,Costco,Costco,"Food, desserts for event",514.16,False,True,raw/202512_Young-Final-1.pdf,4d427ece,v2,medium,utah_standard_form/vision,0
Dave Young,Mayor,,2025,2025-11-25,Final Report,2025-11-03,Zurchers,Zurchers,Balloons for event 11/4,45.28,False,True,raw/202512_Young-Final-1.pdf,4d427ece,v3,medium,utah_standard_form/vision,0
Dave Young,Mayor,,2025,2025-11-25,Final Report,2025-11-04,Scera,Scera,Event space,150.00,False,True,raw/202512_Young-Final-1.pdf,4d427ece,v4,medium,utah_standard_form/vision,0
Dave Young,Mayor,,2025,2025-11-25,Final Report,2025-11-04,Executive Catering and Design,Executive Catering and Design,Food for event,323.85,False,True,raw/202512_Young-Final-1.pdf,4d427ece,v5,medium,utah_standard_form/vision,0
Dave Young,Mayor,,2025,2025-11-25,Final Report,2025-11-10,Social Advantage Consulting,Social Advantage Consulting,Social Media & PR,4762.55,False,True,raw/202512_Young-Final-1.pdf,4d427ece,v6,medium,utah_standard_form/vision,0
Dave Young,Mayor,,2025,2025-11-25,Final Report,2025-11-10,Tactical Campaign,Tactical Campaign,"Mailers, handouts, staffing",3625.85,False,True,raw/202512_Young-Final-1.pdf,4d427ece,v7,medium,utah_standard_form/vision,0
Dave Young,Mayor,,2025,2025-11-25,Final Report,2025-11-10,Edward Anderson,Edward Anderson,Door canvasser,456.00,False,True,raw/202512_Young-Final-1.pdf,4d427ece,v8,medium,utah_standard_form/vision,0
Dave Young,Mayor,,2025,2025-11-25,Final Report,2025-11-10,Cortt Kindrick,Cortt Kindrick,Door canvasser,450.00,False,True,raw/202512_Young-Final-1.pdf,4d427ece,v9,medium,utah_standard_form/vision,0
Dave Young,Mayor,,2025,2025-11-25,Final Report,2025-11-10,Pradyumn Bhatia,Pradyumn Bhatia,Door canvasser,220.00,False,True,raw/202512_Young-Final-1.pdf,4d427ece,v10,medium,utah_standard_form/vision,0
Dave Young,Mayor,,2025,2025-11-25,Final Report,2025-11-10,Roy Renou,Roy Renou,Door canvasser,60.00,False,True,raw/202512_Young-Final-1.pdf,4d427ece,v11,medium,utah_standard_form/vision,0
Dave Young,Mayor,,2025,2025-11-25,Final Report,2025-12-03,Social Advantage Consulting,Social Advantage Consulting,Social Media & PR,7334.68,False,True,raw/202512_Young-Final-1.pdf,4d427ece,v12,medium,utah_standard_form/vision,0
David M. Spencer,Council,At-Large,2025,2025-08-05,Primary Report,2025-05-12,| City Of Orem Oremfest Parade,| City Of Orem Oremfest Parade,,100.00,False,True,raw/202508_David-Spencer-primary.pdf,5eedec7b,47,medium,utah_standard_form/ocr,0
David M. Spencer,Council,At-Large,2025,2025-08-05,Primary Report,2025-05-19,| Costco Candy for Parade|Parade Candy,| Costco Candy for Parade|Parade Candy,,333.96,False,True,raw/202508_David-Spencer-primary.pdf,5eedec7b,48,medium,utah_standard_form/ocr,0
David M. Spencer,Council,At-Large,2025,2025-08-05,Primary Report,2025-06-03,| City Of orem Orem City Registration,| City Of orem Orem City Registration,,75.00,False,True,raw/202508_David-Spencer-primary.pdf,5eedec7b,49,medium,utah_standard_form/ocr,0
David M. Spencer,Council,At-Large,2025,2025-08-05,Primary Report,2025-06-05,| Costco Candy for Parade }Parade Candy,| Costco Candy for Parade }Parade Candy,,89.75,False,True,raw/202508_David-Spencer-primary.pdf,5eedec7b,50,medium,utah_standard_form/ocr,0
David M. Spencer,Council,At-Large,2025,2025-08-05,Primary Report,2025-06-05,|UCRP Booth,|UCRP Booth,,50.00,False,True,raw/202508_David-Spencer-primary.pdf,5eedec7b,51,medium,utah_standard_form/ocr,0
David M. Spencer,Council,At-Large,2025,2025-08-05,Primary Report,2025-06-05,| Amazon Zip Ties,| Amazon Zip Ties,,32.22,False,True,raw/202508_David-Spencer-primary.pdf,5eedec7b,52,medium,utah_standard_form/ocr,0
David M. Spencer,Council,At-Large,2025,2025-08-05,Primary Report,2025-06-12,| Costco Meet and Greet,| Costco Meet and Greet,,81.38,False,True,raw/202508_David-Spencer-primary.pdf,5eedec7b,53,medium,utah_standard_form/ocr,0
David M. Spencer,Council,At-Large,2025,2025-08-05,Primary Report,2025-06-16,| Costco Meet and Greet,| Costco Meet and Greet,,48.43,False,True,raw/202508_David-Spencer-primary.pdf,5eedec7b,54,medium,utah_standard_form/ocr,0
David M. Spencer,Council,At-Large,2025,2025-08-05,Primary Report,2025-06-16,|WinCo Meet and Greet,|WinCo Meet and Greet,,10.26,False,True,raw/202508_David-Spencer-primary.pdf,5eedec7b,55,medium,utah_standard_form/ocr,0
David M. Spencer,Council,At-Large,2025,2025-08-05,Primary Report,2025-06-17,|Harmons Meet and Greet,|Harmons Meet and Greet,,4.11,False,True,raw/202508_David-Spencer-primary.pdf,5eedec7b,56,medium,utah_standard_form/ocr,0
David M. Spencer,Council,At-Large,2025,2025-08-05,Primary Report,2025-06-17,|Veracity Enterprises Campaign Consulting,|Veracity Enterprises Campaign Consulting,,1120.00,False,True,raw/202508_David-Spencer-primary.pdf,5eedec7b,57,medium,utah_standard_form/ocr,0
David M. Spencer,Council,At-Large,2025,2025-08-05,Primary Report,2025-06-24,| Costco UCRP Meet and Greet,| Costco Ucrp Meet and Greet,,20.58,False,True,raw/202508_David-Spencer-primary.pdf,5eedec7b,58,medium,utah_standard_form/ocr,0
David M. Spencer,Council,At-Large,2025,2025-08-05,Primary Report,2025-06-28,|Chevron Gas/Signs,|Chevron Gas/Signs,,50.20,False,True,raw/202508_David-Spencer-primary.pdf,5eedec7b,59,medium,utah_standard_form/ocr,0
David M. Spencer,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-01,|State Mail Door Hangers,|State Mail Door Hangers,,615.99,False,True,raw/202508_David-Spencer-primary.pdf,5eedec7b,60,medium,utah_standard_form/ocr,0
David M. Spencer,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-02,| Costco Meet and Greet,| Costco Meet and Greet,,20.58,False,True,raw/202508_David-Spencer-primary.pdf,5eedec7b,61,medium,utah_standard_form/ocr,0
David M. Spencer,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-03,| Amazon Ties,| Amazon Ties,,57.98,False,True,raw/202508_David-Spencer-primary.pdf,5eedec7b,62,medium,utah_standard_form/ocr,0
David M. Spencer,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-10,|Costco UCRP Meet and Greet,|Costco Ucrp Meet and Greet,,23.68,False,True,raw/202508_David-Spencer-primary.pdf,5eedec7b,63,medium,utah_standard_form/ocr,0
David M. Spencer,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-12,|Walmart Gas/Signs,|Walmart Gas/Signs,,75.73,False,True,raw/202508_David-Spencer-primary.pdf,5eedec7b,64,medium,utah_standard_form/ocr,0
David M. Spencer,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-16,|Veracity Enterprises Design/Door Hangers,|Veracity Enterprises Design/Door Hangers,,500.00,False,True,raw/202508_David-Spencer-primary.pdf,5eedec7b,65,medium,utah_standard_form/ocr,0
David M. Spencer,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-16,] Veracity Enterprises Design/Door Hangers,] Veracity Enterprises Design/Door Hangers,,500.00,False,True,raw/202508_David-Spencer-primary.pdf,5eedec7b,66,medium,utah_standard_form/ocr,0
David M. Spencer,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-18,|Staples Rubberbands/folders,|Staples Rubberbands/folders,,39.52,False,True,raw/202508_David-Spencer-primary.pdf,5eedec7b,67,medium,utah_standard_form/ocr,0
David M. Spencer,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-18,|Costco Meet and Greet,|Costco Meet and Greet,,9.26,False,True,raw/202508_David-Spencer-primary.pdf,5eedec7b,68,medium,utah_standard_form/ocr,0
David M. Spencer,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-22,|Costco Cookies Orem Night,|Costco Cookies Orem Night,,20.58,False,True,raw/202508_David-Spencer-primary.pdf,5eedec7b,69,medium,utah_standard_form/ocr,0
David M. Spencer,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-22,|Salt Lake Mail Mailer,|Salt Lake Mail Mailer,,640.42,False,True,raw/202508_David-Spencer-primary.pdf,5eedec7b,70,medium,utah_standard_form/ocr,0
David M. Spencer,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-22,|Utah Republican Party |Mailer Postage,|Utah Republican Party |Mailer Postage,,738.33,False,True,raw/202508_David-Spencer-primary.pdf,5eedec7b,71,medium,utah_standard_form/ocr,0
David M. Spencer,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-22,|Salt Lake Mail Door Hangers,|Salt Lake Mail Door Hangers,,547.53,False,True,raw/202508_David-Spencer-primary.pdf,5eedec7b,72,medium,utah_standard_form/ocr,0
David M. Spencer,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-25,] Veracity Enterprises Data/Email/Design,] Veracity Enterprises Data/Email/Design,,1199.25,False,True,raw/202508_David-Spencer-primary.pdf,5eedec7b,77,medium,utah_standard_form/ocr,0
David M. Spencer,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-26,|Walmart Gas/Signs,|Walmart Gas/Signs,,71.92,False,True,raw/202508_David-Spencer-primary.pdf,5eedec7b,78,medium,utah_standard_form/ocr,0
David M. Spencer,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-26,| Carols Copies Copies/Maps,| Carols Copies Copies/Maps,,24.50,False,True,raw/202508_David-Spencer-primary.pdf,5eedec7b,79,medium,utah_standard_form/ocr,0
David M. Spencer,Council,At-Large,2025,2025-10-07,28 days before Election,2025-09-18,Signs.com,Signs.com,Yard Signs,534.62,False,True,raw/202510_Spencer-28-days-1.pdf,9d432b8e,v1,medium,utah_standard_form/vision,0
David M. Spencer,Council,At-Large,2025,2025-10-07,28 days before Election,2025-09-26,Veracity Enterprises,Veracity Enterprises,Data/email/design,1000.00,False,True,raw/202510_Spencer-28-days-1.pdf,9d432b8e,v2,medium,utah_standard_form/vision,0
David M. Spencer,Council,At-Large,2025,2025-10-07,28 days before Election,2025-10-01,Signs.com,Signs.com,Yard Signs,427.68,False,True,raw/202510_Spencer-28-days-1.pdf,9d432b8e,v3,medium,utah_standard_form/vision,0
David M. Spencer,Council,At-Large,2025,2025-10-07,28 days before Election,2025-08-08,Veracity Enterprises,Veracity Enterprises,Data/Text/Email,1262.80,False,True,raw/202510_Spencer-28-days-1.pdf,9d432b8e,v4,medium,utah_standard_form/vision,0
David M. Spencer,Council,At-Large,2025,2025-10-28,7 days before Election,2025-10-08,Costco,Costco,Meet and Greet,23.68,False,True,raw/202510_Spencer-7-day.pdf,6aaf354b,v1,medium,utah_standard_form/vision,0
David M. Spencer,Council,At-Large,2025,2025-10-28,7 days before Election,2025-10-09,Signs.com,Signs.com,Signs,322.91,False,True,raw/202510_Spencer-7-day.pdf,6aaf354b,v2,medium,utah_standard_form/vision,0
David M. Spencer,Council,At-Large,2025,2025-10-28,7 days before Election,2025-10-09,Signs.com,Signs.com,Signs,322.91,False,True,raw/202510_Spencer-7-day.pdf,6aaf354b,v3,medium,utah_standard_form/vision,0
David M. Spencer,Council,At-Large,2025,2025-10-28,7 days before Election,2025-10-14,Veracity Enterprises,Veracity Enterprises,Design/Mailer/Postage,6682.49,False,True,raw/202510_Spencer-7-day.pdf,6aaf354b,v4,medium,utah_standard_form/vision,0
David M. Spencer,Council,At-Large,2025,2025-10-28,7 days before Election,2025-10-20,Veracity Enterprises,Veracity Enterprises,design/Door hanger,1131.45,False,True,raw/202510_Spencer-7-day.pdf,6aaf354b,v5,medium,utah_standard_form/vision,0
David M. Spencer,Council,At-Large,2025,2025-10-28,7 days before Election,2025-10-23,Veracity Enterprises,Veracity Enterprises,design/Door hanger,459.89,False,True,raw/202510_Spencer-7-day.pdf,6aaf354b,v6,medium,utah_standard_form/vision,0
David M. Spencer,Council,At-Large,2025,2025-11-25,Final Report,2025-10-27,McNeil Printing,McNeil Printing,Door Hangers,459.89,False,True,raw/202512_Spencer-Final.pdf,41402f26,v1,medium,utah_standard_form/vision,0
David M. Spencer,Council,At-Large,2025,2025-11-25,Final Report,2025-10-29,Veracity Enterprises,Veracity Enterprises,Design/Mailer/Postage,3006.30,False,True,raw/202512_Spencer-Final.pdf,41402f26,v2,medium,utah_standard_form/vision,0
David M. Spencer,Council,At-Large,2025,2025-11-25,Final Report,2025-10-31,Veracity Enterprises,Veracity Enterprises,Design/Mailer/Postage,2120.00,False,True,raw/202512_Spencer-Final.pdf,41402f26,v3,medium,utah_standard_form/vision,0
David M. Spencer,Council,At-Large,2025,2025-11-25,Final Report,2025-10-31,Costco,Costco,Meet and Greet,23.68,False,True,raw/202512_Spencer-Final.pdf,41402f26,v4,medium,utah_standard_form/vision,0
Doyle Mortimer,Council,At-Large,2025,2025-08-05,Primary Report,2025-06-05,Orem City,Orem City,Filing fee,75.00,False,True,raw/202508_Doyles-updated-Campaign-Finance-Report-Jul-31.pdf,61621de7,55,high,utah_standard_form/text,0
Doyle Mortimer,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-01,Notatek,Notatek,Campaign signs,1512.99,False,True,raw/202508_Doyles-updated-Campaign-Finance-Report-Jul-31.pdf,61621de7,56,high,utah_standard_form/text,0
Doyle Mortimer,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-01,Home Depot,Home Depot,Sign supplies,243.25,False,True,raw/202508_Doyles-updated-Campaign-Finance-Report-Jul-31.pdf,61621de7,57,high,utah_standard_form/text,0
Doyle Mortimer,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-04,Allred's Ace,Allred's Ace,Sign supplies,10.30,False,True,raw/202508_Doyles-updated-Campaign-Finance-Report-Jul-31.pdf,61621de7,58,high,utah_standard_form/text,0
Doyle Mortimer,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-07,Home Depot,Home Depot,Sign supplies,120.00,False,True,raw/202508_Doyles-updated-Campaign-Finance-Report-Jul-31.pdf,61621de7,59,high,utah_standard_form/text,0
Doyle Mortimer,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-11,Notatek,Notatek,Campaign signs,175.80,False,True,raw/202508_Doyles-updated-Campaign-Finance-Report-Jul-31.pdf,61621de7,60,high,utah_standard_form/text,0
Doyle Mortimer,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-14,Arena,Arena,Digital Advertising,3090.00,False,True,raw/202508_Doyles-updated-Campaign-Finance-Report-Jul-31.pdf,61621de7,61,high,utah_standard_form/text,0
Doyle Mortimer,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-18,Notatek,Notatek,Campaign signs,340.08,False,True,raw/202508_Doyles-updated-Campaign-Finance-Report-Jul-31.pdf,61621de7,62,high,utah_standard_form/text,0
Doyle Mortimer,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-21,Poliengine,Poliengine,Website Services,35.00,False,True,raw/202508_Doyles-updated-Campaign-Finance-Report-Jul-31.pdf,61621de7,63,high,utah_standard_form/text,0
Doyle Mortimer,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-22,Harmon's,Harmon's,Candy for Meet the Candidates,94.00,False,True,raw/202508_Doyles-updated-Campaign-Finance-Report-Jul-31.pdf,61621de7,64,high,utah_standard_form/text,0
Doyle Mortimer,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-25,Vottiv Campaigns,Vottiv Campaigns,Campaign software use,600.00,False,True,raw/202508_Doyles-updated-Campaign-Finance-Report-Jul-31.pdf,61621de7,65,high,utah_standard_form/text,0
Doyle Mortimer,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-25,Vottiv Campaigns,Vottiv Campaigns,Campaign software use,600.07,False,True,raw/202508_Doyles-updated-Campaign-Finance-Report-Jul-31.pdf,61621de7,66,high,utah_standard_form/text,0
