dataset,source,motion_no,date,body,motion_type_native,motion_type_std,land_use_type,action_class,outcome,tally_aye,tally_nay,tally_other,vote_mode,result_raw,classify_method,classify_confidence,motion_id
meeting_minutes,meeting_minutes/minutes/2025/2025-12-15/2025-12-16_city-council-meeting.md,8,2025-12-16,Council,Resolution,Resolution,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,744
meeting_minutes,meeting_minutes/minutes/2026/2026-01-05/2026-01-06_city-council-meeting.md,1,2026-01-06,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,745
meeting_minutes,meeting_minutes/minutes/2026/2026-01-05/2026-01-06_city-council-meeting.md,2,2026-01-06,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,746
meeting_minutes,meeting_minutes/minutes/2026/2026-01-19/2026-01-20_city-council-meeting.md,1,2026-01-20,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,747
meeting_minutes,meeting_minutes/minutes/2026/2026-01-19/2026-01-20_city-council-meeting.md,2,2026-01-20,Council,Appointment,Appointment,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,748
meeting_minutes,meeting_minutes/minutes/2026/2026-01-19/2026-01-20_city-council-meeting.md,3,2026-01-20,Council,Appointment,Appointment,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,749
meeting_minutes,meeting_minutes/minutes/2026/2026-01-19/2026-01-20_city-council-meeting.md,4,2026-01-20,Council,Interlocal,Interlocal,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,750
meeting_minutes,meeting_minutes/minutes/2026/2026-01-19/2026-01-20_city-council-meeting.md,5,2026-01-20,Council,Appointment,Appointment,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,751
meeting_minutes,meeting_minutes/minutes/2026/2026-01-19/2026-01-20_city-council-meeting.md,6,2026-01-20,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,752
meeting_minutes,meeting_minutes/minutes/2026/2026-01-19/2026-01-20_city-council-meeting.md,7,2026-01-20,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,4,1,,roll-call,4-1 Pass,crosswalk,medium,753
meeting_minutes,meeting_minutes/minutes/2026/2026-01-19/2026-01-20_city-council-meeting.md,8,2026-01-20,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,medium,754
meeting_minutes,meeting_minutes/minutes/2026/2026-01-19/2026-01-20_city-council-meeting.md,9,2026-01-20,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,755
meeting_minutes,meeting_minutes/minutes/2026/2026-01-19/2026-01-20_city-council-meeting.md,10,2026-01-20,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,756
meeting_minutes,meeting_minutes/minutes/2026/2026-02-02/2026-02-03_city-council-meeting.md,1,2026-02-03,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,757
meeting_minutes,meeting_minutes/minutes/2026/2026-02-02/2026-02-03_city-council-meeting.md,2,2026-02-03,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,medium,758
meeting_minutes,meeting_minutes/minutes/2026/2026-02-02/2026-02-03_city-council-meeting.md,3,2026-02-03,Council,Budget Amendment,Budget,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,medium,759
meeting_minutes,meeting_minutes/minutes/2026/2026-02-02/2026-02-03_city-council-meeting.md,4,2026-02-03,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,760
meeting_minutes,meeting_minutes/minutes/2026/2026-02-02/2026-02-03_city-council-meeting.md,5,2026-02-03,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,761
meeting_minutes,meeting_minutes/minutes/2026/2026-02-16/2026-02-17_city-council-meeting.md,1,2026-02-17,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,762
meeting_minutes,meeting_minutes/minutes/2026/2026-02-16/2026-02-17_city-council-meeting.md,2,2026-02-17,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,763
meeting_minutes,meeting_minutes/minutes/2026/2026-02-16/2026-02-17_city-council-meeting.md,3,2026-02-17,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,764
meeting_minutes,meeting_minutes/minutes/2026/2026-02-16/2026-02-17_city-council-meeting.md,4,2026-02-17,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,765
meeting_minutes,meeting_minutes/minutes/2026/2026-03-02/2026-03-03_city-council-meeting.md,1,2026-03-03,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,766
meeting_minutes,meeting_minutes/minutes/2026/2026-03-02/2026-03-03_city-council-meeting.md,2,2026-03-03,Council,Resolution,Resolution,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,767
meeting_minutes,meeting_minutes/minutes/2026/2026-03-16/2026-03-17_city-council-meeting.md,1,2026-03-17,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,768
meeting_minutes,meeting_minutes/minutes/2026/2026-03-16/2026-03-17_city-council-meeting.md,2,2026-03-17,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,769
meeting_minutes,meeting_minutes/minutes/2026/2026-03-16/2026-03-17_city-council-meeting.md,3,2026-03-17,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,770
meeting_minutes,meeting_minutes/minutes/2026/2026-03-16/2026-03-17_city-council-meeting.md,4,2026-03-17,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,771
meeting_minutes,meeting_minutes/minutes/2026/2026-04-06/2026-04-07_city-council-meeting.md,1,2026-04-07,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,772
meeting_minutes,meeting_minutes/minutes/2026/2026-04-06/2026-04-07_city-council-meeting.md,2,2026-04-07,Council,Appointment,Appointment,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,773
meeting_minutes,meeting_minutes/minutes/2026/2026-04-20/2026-04-21_city-council-meeting.md,1,2026-04-21,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,774
meeting_minutes,meeting_minutes/minutes/2026/2026-04-20/2026-04-21_city-council-meeting.md,2,2026-04-21,Council,Other,Other,,final-action,pass,4,0,,roll-call,4-0 Pass,rule:no-signal,low,775
meeting_minutes,meeting_minutes/minutes/2026/2026-04-20/2026-04-21_city-council-meeting.md,3,2026-04-21,Council,Resolution,Resolution,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,776
meeting_minutes,meeting_minutes/minutes/2026/2026-04-20/2026-04-21_city-council-meeting.md,4,2026-04-21,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,medium,777
meeting_minutes,meeting_minutes/minutes/2026/2026-04-20/2026-04-21_city-council-meeting.md,5,2026-04-21,Council,Resolution,Resolution,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,778
meeting_minutes,meeting_minutes/minutes/2026/2026-05-04/2026-05-05_city-council-meeting.md,1,2026-05-05,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,779
meeting_minutes,meeting_minutes/minutes/2026/2026-05-04/2026-05-05_city-council-meeting.md,2,2026-05-05,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,medium,780
meeting_minutes,meeting_minutes/minutes/2026/2026-05-04/2026-05-05_city-council-meeting.md,3,2026-05-05,Council,Resolution,Resolution,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,781
meeting_minutes,meeting_minutes/minutes/2026/2026-05-04/2026-05-05_city-council-meeting.md,4,2026-05-05,Council,Resolution,Resolution,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,782
meeting_minutes,meeting_minutes/minutes/2026/2026-05-18/2026-05-19_city-council-meeting.md,1,2026-05-19,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,783
meeting_minutes,meeting_minutes/minutes/2026/2026-05-18/2026-05-19_city-council-meeting.md,2,2026-05-19,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,784
meeting_minutes,meeting_minutes/minutes/2026/2026-05-18/2026-05-19_city-council-meeting.md,3,2026-05-19,Council,Resolution,Resolution,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,785
meeting_minutes,meeting_minutes/minutes/2026/2026-05-18/2026-05-19_city-council-meeting.md,4,2026-05-19,Council,Resolution,Resolution,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,786
meeting_minutes,meeting_minutes/minutes/2026/2026-06-01/2026-06-02_city-council-meeting.md,1,2026-06-02,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,3,0,,roll-call,3-0 Pass,crosswalk,high,787
meeting_minutes,meeting_minutes/minutes/2026/2026-06-01/2026-06-02_city-council-meeting.md,2,2026-06-02,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,788
meeting_minutes,meeting_minutes/minutes/2026/2026-06-01/2026-06-02_city-council-meeting.md,3,2026-06-02,Council,Budget Amendment,Budget,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,medium,789
planning_commission,planning_commission/minutes/2020/2020-01-06/2020-01-09_planning-commission-meeting.md,1,2020-01-09,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,5,1,,roll-call,5:1 Approved (Final Action),rule:lu-subdiv,high,790
planning_commission,planning_commission/minutes/2020/2020-01-06/2020-01-09_planning-commission-meeting.md,2,2020-01-09,PlanningCommission,Land-Use/Zoning,Land-Use,Site-Plan-Design-Review,final-action,pass,7,0,,roll-call,7:0 Approved (Final Action),rule:lu-site,high,791
planning_commission,planning_commission/minutes/2020/2020-01-20/2020-01-23_planning-commission-meeting.md,1,2020-01-23,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,7,0,,roll-call,7:0 Approved (Final Action),rule:lu-cup,high,792
planning_commission,planning_commission/minutes/2020/2020-01-20/2020-01-23_planning-commission-meeting.md,2,2020-01-23,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7:0 Pass,crosswalk,high,793
planning_commission,planning_commission/minutes/2020/2020-01-20/2020-01-23_planning-commission-meeting.md,3,2020-01-23,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,7,0,,roll-call,7:0 Approved (Final Action),rule:lu-cup,high,794
planning_commission,planning_commission/minutes/2020/2020-01-20/2020-01-23_planning-commission-meeting.md,4,2020-01-23,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7:0 Pass,crosswalk,high,795
planning_commission,planning_commission/minutes/2020/2020-01-20/2020-01-23_planning-commission-meeting.md,5,2020-01-23,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,796
planning_commission,planning_commission/minutes/2020/2020-02-10/2020-02-13_planning-commission-meeting.md,1,2020-02-13,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,5,0,,roll-call,5:0 Approved (Final Action),rule:lu-cup,high,797
planning_commission,planning_commission/minutes/2020/2020-02-10/2020-02-13_planning-commission-meeting.md,2,2020-02-13,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5:0 Pass,crosswalk,high,798
planning_commission,planning_commission/minutes/2020/2020-02-10/2020-02-13_planning-commission-meeting.md,3,2020-02-13,PlanningCommission,Other,Land-Use,Other-Land-Use,recommendation,pass,5,0,,roll-call,Positive recommendation 5:0,rule:lu-generic,medium,799
planning_commission,planning_commission/minutes/2020/2020-02-10/2020-02-13_planning-commission-meeting.md,4,2020-02-13,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,800
planning_commission,planning_commission/minutes/2020/2020-02-24/2020-02-27_planning-commission-meeting.md,1,2020-02-27,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,6,0,,roll-call,6:0 Approved (Final Action),rule:lu-cup,high,801
planning_commission,planning_commission/minutes/2020/2020-02-24/2020-02-27_planning-commission-meeting.md,2,2020-02-27,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,6,0,,roll-call,6:0 Approved (Final Action),rule:lu-cup,high,802
planning_commission,planning_commission/minutes/2020/2020-02-24/2020-02-27_planning-commission-meeting.md,3,2020-02-27,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,6,0,,roll-call,6:0 Pass,crosswalk,high,803
planning_commission,planning_commission/minutes/2020/2020-02-24/2020-02-27_planning-commission-meeting.md,4,2020-02-27,PlanningCommission,Land-Use/Zoning,Land-Use,Rezone,recommendation,pass,5,1,,roll-call,Negative recommendation 5:1,rule:lu-rezone,high,804
planning_commission,planning_commission/minutes/2020/2020-02-24/2020-02-27_planning-commission-meeting.md,5,2020-02-27,PlanningCommission,Procedural/Administrative,Land-Use,Rezone,recommendation,pass,6,0,,roll-call,6:0 Pass,rule:lu-rezone,high,805
planning_commission,planning_commission/minutes/2020/2020-02-24/2020-02-27_planning-commission-meeting.md,6,2020-02-27,PlanningCommission,Land-Use/Zoning,Land-Use,Rezone,recommendation,pass,6,0,,roll-call,Positive recommendation 6:0,rule:lu-rezone,high,806
planning_commission,planning_commission/minutes/2020/2020-02-24/2020-02-27_planning-commission-meeting.md,7,2020-02-27,PlanningCommission,Land-Use/Zoning,Land-Use,Site-Plan-Design-Review,final-action,pass,5,1,,roll-call,5:1 Approved (Final Action),rule:lu-site,high,807
planning_commission,planning_commission/minutes/2020/2020-02-24/2020-02-27_planning-commission-meeting.md,8,2020-02-27,PlanningCommission,Land-Use/Zoning,Land-Use,Site-Plan-Design-Review,final-action,pass,5,1,,roll-call,5:1 Approved (Final Action),rule:lu-site,high,808
planning_commission,planning_commission/minutes/2020/2020-02-24/2020-02-27_planning-commission-meeting.md,9,2020-02-27,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,809
planning_commission,planning_commission/minutes/2020/2020-03-09/2020-03-12_planning-commission-meeting.md,1,2020-03-12,PlanningCommission,Land-Use/Zoning,Land-Use,Rezone,recommendation,fail,2,4,,roll-call,Negative recommendation 2:4,rule:lu-rezone,high,810
planning_commission,planning_commission/minutes/2020/2020-03-09/2020-03-12_planning-commission-meeting.md,2,2020-03-12,PlanningCommission,Land-Use/Zoning,Land-Use,Rezone,recommendation,pass,4,2,,roll-call,Negative recommendation 4:2,rule:lu-rezone,high,811
planning_commission,planning_commission/minutes/2020/2020-03-09/2020-03-12_planning-commission-meeting.md,3,2020-03-12,PlanningCommission,Land-Use/Zoning,Land-Use,Site-Plan-Design-Review,final-action,pass,6,0,,roll-call,6:0 Approved (Final Action),rule:lu-site,high,812
planning_commission,planning_commission/minutes/2020/2020-03-09/2020-03-12_planning-commission-meeting.md,4,2020-03-12,PlanningCommission,Land-Use/Zoning,Land-Use,Site-Plan-Design-Review,final-action,pass,6,0,,roll-call,6:0 Approved (Final Action),rule:lu-site,high,813
planning_commission,planning_commission/minutes/2020/2020-03-09/2020-03-12_planning-commission-meeting.md,5,2020-03-12,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,6,0,,roll-call,6:0 Pass,crosswalk,high,814
planning_commission,planning_commission/minutes/2020/2020-03-09/2020-03-12_planning-commission-meeting.md,6,2020-03-12,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,6,0,,roll-call,6:0 Approved (Final Action),rule:lu-subdiv,high,815
planning_commission,planning_commission/minutes/2020/2020-03-09/2020-03-12_planning-commission-meeting.md,7,2020-03-12,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,816
planning_commission,planning_commission/minutes/2020/2020-04-06/2020-04-09_planning-commission-meeting.md,1,2020-04-09,PlanningCommission,Resolution,Resolution,,final-action,pass,7,0,,roll-call,7:0 Pass,crosswalk,high,817
planning_commission,planning_commission/minutes/2020/2020-04-06/2020-04-09_planning-commission-meeting.md,2,2020-04-09,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,7,0,,roll-call,7:0 Approved (Final Action),rule:lu-subdiv,high,818
planning_commission,planning_commission/minutes/2020/2020-04-06/2020-04-09_planning-commission-meeting.md,3,2020-04-09,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7:0 Pass,crosswalk,high,819
planning_commission,planning_commission/minutes/2020/2020-04-06/2020-04-09_planning-commission-meeting.md,4,2020-04-09,PlanningCommission,Land-Use/Zoning,Land-Use,Rezone,recommendation,pass,6,0,,roll-call,Negative recommendation 6:0,rule:lu-rezone,high,820
planning_commission,planning_commission/minutes/2020/2020-04-06/2020-04-09_planning-commission-meeting.md,5,2020-04-09,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,6,1,,roll-call,6:1 Approved (Final Action),rule:lu-cup,high,821
planning_commission,planning_commission/minutes/2020/2020-04-20/2020-04-23_planning-commission-meeting.md,1,2020-04-23,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7:0 Pass,crosswalk,medium,822
planning_commission,planning_commission/minutes/2020/2020-04-20/2020-04-23_planning-commission-meeting.md,2,2020-04-23,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7:0 Pass,crosswalk,high,823
planning_commission,planning_commission/minutes/2020/2020-04-20/2020-04-23_planning-commission-meeting.md,3,2020-04-23,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7:0 Pass,crosswalk,high,824
planning_commission,planning_commission/minutes/2020/2020-04-20/2020-04-23_planning-commission-meeting.md,4,2020-04-23,PlanningCommission,Other,Other,,recommendation,pass,7,0,,roll-call,Negative recommendation 7:0,rule:no-signal,low,825
planning_commission,planning_commission/minutes/2020/2020-04-20/2020-04-23_planning-commission-meeting.md,5,2020-04-23,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7:0 Pass,crosswalk,high,826
planning_commission,planning_commission/minutes/2020/2020-04-20/2020-04-23_planning-commission-meeting.md,6,2020-04-23,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,827
planning_commission,planning_commission/minutes/2020/2020-04-20/2020-04-23_planning-commission-meeting.md,7,2020-04-23,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,828
planning_commission,planning_commission/minutes/2020/2020-05-11/2020-05-14_planning-commission-meeting.md,1,2020-05-14,PlanningCommission,Land-Use/Zoning,Land-Use,Site-Plan-Design-Review,final-action,pass,6,0,,roll-call,6:0 Approved (Final Action),rule:lu-site,high,829
planning_commission,planning_commission/minutes/2020/2020-05-11/2020-05-14_planning-commission-meeting.md,2,2020-05-14,PlanningCommission,Land-Use/Zoning,Land-Use,Site-Plan-Design-Review,final-action,pass,6,0,,roll-call,6:0 Approved (Final Action),rule:lu-site,high,830
planning_commission,planning_commission/minutes/2020/2020-05-11/2020-05-14_planning-commission-meeting.md,3,2020-05-14,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,831
planning_commission,planning_commission/minutes/2020/2020-05-25/2020-05-28_planning-commission-meeting.md,1,2020-05-28,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,5,0,,roll-call,5:0 Approved (Final Action),rule:lu-subdiv,high,832
planning_commission,planning_commission/minutes/2020/2020-05-25/2020-05-28_planning-commission-meeting.md,2,2020-05-28,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,6,0,,roll-call,6:0 Pass,crosswalk,high,833
planning_commission,planning_commission/minutes/2020/2020-05-25/2020-05-28_planning-commission-meeting.md,3,2020-05-28,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,6,0,,roll-call,6:0 Pass,crosswalk,high,834
planning_commission,planning_commission/minutes/2020/2020-05-25/2020-05-28_planning-commission-meeting.md,4,2020-05-28,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,6,0,,roll-call,6:0 Pass,crosswalk,high,835
planning_commission,planning_commission/minutes/2020/2020-05-25/2020-05-28_planning-commission-meeting.md,5,2020-05-28,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,836
planning_commission,planning_commission/minutes/2020/2020-06-08/2020-06-11_planning-commission-meeting.md,1,2020-06-11,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,6,0,,roll-call,6:0 Approved (Final Action),rule:lu-cup,high,837
planning_commission,planning_commission/minutes/2020/2020-06-08/2020-06-11_planning-commission-meeting.md,2,2020-06-11,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,838
planning_commission,planning_commission/minutes/2020/2020-06-22/2020-06-25_planning-commission-meeting.md,1,2020-06-25,PlanningCommission,Land-Use/Zoning,Land-Use,Rezone,recommendation,pass,7,0,,roll-call,Negative recommendation 7:0,rule:lu-rezone,high,839
planning_commission,planning_commission/minutes/2020/2020-06-22/2020-06-25_planning-commission-meeting.md,2,2020-06-25,PlanningCommission,Procedural/Administrative,Land-Use,Rezone,recommendation,pass,7,0,,roll-call,7:0 Pass,rule:lu-rezone,high,840
planning_commission,planning_commission/minutes/2020/2020-06-22/2020-06-25_planning-commission-meeting.md,3,2020-06-25,PlanningCommission,Land-Use/Zoning,Land-Use,Rezone,recommendation,pass,7,0,,roll-call,Negative recommendation 7:0,rule:lu-rezone,high,841
planning_commission,planning_commission/minutes/2020/2020-06-22/2020-06-25_planning-commission-meeting.md,4,2020-06-25,PlanningCommission,Procedural/Administrative,Land-Use,Rezone,recommendation,pass,7,0,,roll-call,7:0 Pass,rule:lu-rezone,high,842
planning_commission,planning_commission/minutes/2020/2020-06-22/2020-06-25_planning-commission-meeting.md,5,2020-06-25,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,7,0,,roll-call,7:0 Approved (Final Action),rule:lu-cup,high,843
planning_commission,planning_commission/minutes/2020/2020-06-22/2020-06-25_planning-commission-meeting.md,6,2020-06-25,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,7,0,,roll-call,7:0 Approved (Final Action),rule:lu-cup,high,844
planning_commission,planning_commission/minutes/2020/2020-06-22/2020-06-25_planning-commission-meeting.md,7,2020-06-25,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,6,1,,roll-call,6:1 Approved (Final Action),rule:lu-cup,high,845
planning_commission,planning_commission/minutes/2020/2020-06-22/2020-06-25_planning-commission-meeting.md,8,2020-06-25,PlanningCommission,Other,Other,,recommendation,pass,7,0,,roll-call,Positive recommendation 7:0,rule:no-signal,low,846
planning_commission,planning_commission/minutes/2020/2020-06-22/2020-06-25_planning-commission-meeting.md,9,2020-06-25,PlanningCommission,Other,Other,,recommendation,pass,7,0,,roll-call,Positive recommendation 7:0,rule:no-signal,low,847
planning_commission,planning_commission/minutes/2020/2020-06-22/2020-06-25_planning-commission-meeting.md,10,2020-06-25,PlanningCommission,Other,Other,,recommendation,pass,6,1,,roll-call,Negative recommendation 6:1,rule:no-signal,low,848
planning_commission,planning_commission/minutes/2020/2020-06-22/2020-06-25_planning-commission-meeting.md,11,2020-06-25,PlanningCommission,Land-Use/Zoning,Land-Use,Rezone,recommendation,pass,7,0,,roll-call,Positive recommendation 7:0,rule:lu-rezone,high,849
planning_commission,planning_commission/minutes/2020/2020-06-22/2020-06-25_planning-commission-meeting.md,12,2020-06-25,PlanningCommission,Other,Land-Use,Other-Land-Use,recommendation,pass,6,1,,roll-call,Negative recommendation 6:1,rule:lu-generic,medium,850
planning_commission,planning_commission/minutes/2020/2020-06-22/2020-06-25_planning-commission-meeting.md,13,2020-06-25,PlanningCommission,Land-Use/Zoning,Land-Use,Rezone,recommendation,pass,6,1,,roll-call,Positive recommendation 6:1,rule:lu-rezone,high,851
planning_commission,planning_commission/minutes/2020/2020-06-22/2020-06-25_planning-commission-meeting.md,14,2020-06-25,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7:0 Pass,crosswalk,high,852
planning_commission,planning_commission/minutes/2020/2020-06-22/2020-06-25_planning-commission-meeting.md,15,2020-06-25,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7:0 Pass,crosswalk,high,853
planning_commission,planning_commission/minutes/2020/2020-06-22/2020-06-25_planning-commission-meeting.md,16,2020-06-25,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7:0 Pass,crosswalk,high,854
planning_commission,planning_commission/minutes/2020/2020-06-22/2020-06-25_planning-commission-meeting.md,17,2020-06-25,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,855
planning_commission,planning_commission/minutes/2020/2020-07-06/2020-07-09_planning-commission-meeting.md,1,2020-07-09,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,6,0,,roll-call,6:0 Pass,crosswalk,high,856
planning_commission,planning_commission/minutes/2020/2020-07-06/2020-07-09_planning-commission-meeting.md,2,2020-07-09,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,6,0,,roll-call,6:0 Pass,crosswalk,high,857
planning_commission,planning_commission/minutes/2020/2020-07-06/2020-07-09_planning-commission-meeting.md,3,2020-07-09,PlanningCommission,Land-Use/Zoning,Land-Use,Text-Amendment,recommendation,pass,6,0,,roll-call,Positive recommendation 6:0,rule:lu-textamend,high,858
planning_commission,planning_commission/minutes/2020/2020-07-06/2020-07-09_planning-commission-meeting.md,4,2020-07-09,PlanningCommission,Land-Use/Zoning,Land-Use,Text-Amendment,recommendation,pass,6,0,,roll-call,Positive recommendation 6:0,rule:lu-textamend,high,859
planning_commission,planning_commission/minutes/2020/2020-07-06/2020-07-09_planning-commission-meeting.md,5,2020-07-09,PlanningCommission,Land-Use/Zoning,Land-Use,Text-Amendment,recommendation,pass,6,0,,roll-call,Positive recommendation 6:0,rule:lu-textamend,high,860
