date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2025-10-15,2025,Copperton Meeting,Council,2,to approve the use of already allocated funds for a License Plate Reader Camera as discussed,Other,4-0 Pass (unanimous),Kevin Severson,Linda McCalmon,,,minutes/2025/2025-10-15/2025-10-15_council-meeting.md
2025-10-15,2025,Copperton Meeting,Council,3,"to recess the Town Council Meeting and move to a Closed Session to discuss the the purchase, exchange, or lease of real property",Procedural/Administrative,4-0 Pass (unanimous),Sean Clayton,Kathleen Bailey,,,minutes/2025/2025-10-15/2025-10-15_council-meeting.md
2025-10-15,2025,Copperton Meeting,Council,4,to adjourn the City Council Meeting,Procedural/Administrative,4-0 Pass (unanimous),Kathleen Bailey,Linda McCalmon,,,minutes/2025/2025-10-15/2025-10-15_council-meeting.md
2025-11-19,2025,Copperton Meeting,Council,1,"to approve the October 15, 2025 City Council Meeting Minutes as published",Procedural/Administrative,3-0 Pass (unanimous),Kathleen Bailey,Linda McCalmon,,,minutes/2025/2025-11-19/2025-11-19_council-meeting.md
2025-11-19,2025,Copperton Meeting,Council,2,to approve the Consent Agenda Fiscal Item above as discussed,Other,3-0 Pass (unanimous),Kathleen Bailey,Linda McCalmon,,,minutes/2025/2025-11-19/2025-11-19_council-meeting.md
2025-11-19,2025,Copperton Meeting,Council,3,to acknowledge presentation of the quarterly financial report as presented at tonight’s meeting,Budget/Fiscal,3-0 Pass (unanimous),Kathleen Bailey,Linda McCalmon,,,minutes/2025/2025-11-19/2025-11-19_council-meeting.md
2025-11-19,2025,Copperton Meeting,Council,4,to approve the 2026 Copperton Town Council Meeting Schedule as presented and published,Other,3-0 Pass (unanimous),Kathleen Bailey,Linda McCalmon,,,minutes/2025/2025-11-19/2025-11-19_council-meeting.md
2025-11-19,2025,Copperton Meeting,Council,5,to recess the Town Council Meeting and move toa Closed Session to discuss the topics highlighted below,Procedural/Administrative,3-0 Pass (unanimous),Kathleen Bailey,Linda McCalmon,,,minutes/2025/2025-11-19/2025-11-19_council-meeting.md
2025-11-19,2025,Copperton Meeting,Council,6,to adjourn the City Council Meeting,Procedural/Administrative,3-0 Pass (unanimous),Kathleen Bailey,Linda McCalmon,,,minutes/2025/2025-11-19/2025-11-19_council-meeting.md
2026-01-21,2026,Copperton Meeting,Council,1,to approve the Consent Agenda Fiscal ltem above as discussed. Council Member McCalmon soconded the motion,Other,5-0 Pass (unanimous),Tessa Stitzer,,,,minutes/2026/2026-01-21/2026-01-21_council-meeting.md
2026-01-21,2026,Copperton Meeting,Council,2,to acknowledge receipt of the monthly financial report,Budget/Fiscal,5-0 Pass (unanimous),Kathleen Bailey,Tessa Stitzer,,,minutes/2026/2026-01-21/2026-01-21_council-meeting.md
2026-01-21,2026,Copperton Meeting,Council,3,"to approve Resolution R2026-02, Appointing Mayor Sean Clayton as the Town's Representative to the MSD Board",Appointment,5-0 Pass (unanimous),Tessa Stitzer,Kathleen Bailey,,,minutes/2026/2026-01-21/2026-01-21_council-meeting.md
2026-01-21,2026,Copperton Meeting,Council,4,"to approve Nathan's motion as stated above, retaining Mayor Sean Clayton and Nathan Bracken as LPC representatives to the Utah League of Cities and Torvns and adding Council Member Jonathan Pratt as an additional representative_",Appointment,5-0 Pass,Sean Clayton,Kathleen Bailey,,,minutes/2026/2026-01-21/2026-01-21_council-meeting.md
2026-01-21,2026,Copperton Meeting,Council,5,to approve moving forward with the Master parks Plan proposal as presented tonight,Other,5-0 Pass (unanimous),Kathleen Bailey,Tessa Stitzer,,,minutes/2026/2026-01-21/2026-01-21_council-meeting.md
2026-01-21,2026,Copperton Meeting,Council,6,to recess the Town Council Meeting and move to a Closed Session for the reasons indicated below,Procedural/Administrative,5-0 Pass (unanimous),Sean Clayton,Tessa Stitzer,,,minutes/2026/2026-01-21/2026-01-21_council-meeting.md
2026-01-21,2026,Copperton Meeting,Council,7,"to adjourn the January 21,2026 Town Counci! Meeting",Procedural/Administrative,5-0 Pass (unanimous),Kathleen Bailey,Tessa Stitzer,,,minutes/2026/2026-01-21/2026-01-21_council-meeting.md
2026-02-18,2026,Copperton Meeting,Council,1,"to approve the January 21, 2026 Council Meeting Minutes as published",Procedural/Administrative,5-0 Pass (unanimous),Tessa Stitzer,Linda McCalmon,,,minutes/2026/2026-02-18/2026-02-18_council-meeting.md
2026-02-18,2026,Copperton Meeting,Council,2,to approve the Consent Agenda Fiscal Items above as discussed,Other,5-0 Pass (unanimous),Kathleen Bailey,Jonathan Pratt,,,minutes/2026/2026-02-18/2026-02-18_council-meeting.md
2026-02-18,2026,Copperton Meeting,Council,3,to include finance and budget discussions as a recurring workshop agenda item until the budget was presented for approval with the MSD Board,Budget/Fiscal,5-0 Pass,Tessa Stitzer,Linda McCalmon,,,minutes/2026/2026-02-18/2026-02-18_council-meeting.md
2026-02-18,2026,Copperton Meeting,Council,4,"to approve Resolution R2026-03, Adopting the amended Multi-Jurisdictional Hazard Mitigation Plan as discussed above",Resolution,4-0 Pass (unanimous) (w/ named abstention),Tessa Stitzer,Kathleen Bailey,Jonathan Pratt,Abstain,minutes/2026/2026-02-18/2026-02-18_council-meeting.md
2026-02-18,2026,Copperton Meeting,Council,5,to appoint Council Member Jonathan Pratt as the town’s representative to the Jordan Basin Improvement District and for staff to prepare a letter indicating the above appointment,Appointment,5-0 Pass,Kathleen Bailey,Tessa Stitzer,,,minutes/2026/2026-02-18/2026-02-18_council-meeting.md
2026-02-18,2026,Copperton Meeting,Council,6,to appoint Council Member Tessa Stitzer as the town’s representative to Salt Lake County Animal Services and for staff to prepare a letter indicating the above appointment,Appointment,5-0 Pass,Jonathan Pratt,Linda McCalmon,,,minutes/2026/2026-02-18/2026-02-18_council-meeting.md
2026-02-18,2026,Copperton Meeting,Council,7,to appoint Council Member Linda McCalmon as the Council’s Liaison to the Planning Commission,Appointment,4-0 Pass (unanimous),Sean Clayton,Tessa Stitzer,,,minutes/2026/2026-02-18/2026-02-18_council-meeting.md
2026-02-18,2026,Copperton Meeting,Council,8,"to adjourn the February 18, 2026 Town Council Meeting",Procedural/Administrative,5-0 Pass (unanimous),Sean Clayton,Linda McCalmon,,,minutes/2026/2026-02-18/2026-02-18_council-meeting.md
2026-04-15,2026,Copperton Council Meeting,Council,1,"to approve the minutes as presented, and Council Member } Pratt seconded the motion. Council Member Stitzer",Procedural/Administrative,Pass (unanimous),Kathleen Bailey,,,,minutes/2026/2026-04-15/2026-04-15_council-meeting.md
2026-04-15,2026,Copperton Council Meeting,Council,2,to table the discussion about the town’s donation request policy,Procedural/Administrative,4-0 Pass (unanimous),Kathleen Bailey,Jonathan Pratt,,,minutes/2026/2026-04-15/2026-04-15_council-meeting.md
2026-05-20,2026,Copperton Meeting,Council,1,"to approve the April 15, 2026 Town Council Meeting Minutes as published",Procedural/Administrative,4-0 Pass (unanimous) (w/ named abstention),Tessa Stitzer,Linda McCalmon,Sean Clayton,Abstain,minutes/2026/2026-05-20/2026-05-20_council-meeting.md
2026-05-20,2026,Copperton Meeting,Council,2,to approve the invoice amounts as discussed above,Other,5-0 Pass (unanimous),Kathleen Bailey,Tessa Stitzer,,,minutes/2026/2026-05-20/2026-05-20_council-meeting.md
2026-05-20,2026,Copperton Meeting,Council,3,"to approve Resolution R2026-07, Approving the Town’s tentative budget and setting the public hearing for the final budget approval on June 17, 2026 at 6:30 pm",Budget/Fiscal,5-0 Pass,Kathleen Bailey,Tessa Stitzer,,,minutes/2026/2026-05-20/2026-05-20_council-meeting.md
2026-05-20,2026,Copperton Meeting,Council,4,to authorize Council Member Bailey’s appointment as the Council’s Liaison with staff regarding parks,Appointment,5-0 Pass (unanimous),Tessa Stitzer,Linda McCalmon,,,minutes/2026/2026-05-20/2026-05-20_council-meeting.md
2026-05-20,2026,Copperton Meeting,Council,5,to instruct Leagal Counsel to draft the formal policy as discussed,Other,5-0 Pass (unanimous),Sean Clayton,Tessa Stitzer,,,minutes/2026/2026-05-20/2026-05-20_council-meeting.md
2026-05-20,2026,Copperton Meeting,Council,6,to recess the Town Council Meeting and move to Closed Session for the reasons indicated below,Procedural/Administrative,5-0 Pass (unanimous),Kathleen Bailey,Linda McCalmon,,,minutes/2026/2026-05-20/2026-05-20_council-meeting.md
