year,election_type,source_file,sheet,contest,vote_for,precinct,candidate,votes,suppressed,vote_method,times_cast,registered_voters
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p3,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Clarkston,NATHAN BLOXHAM,0,False,Total,159,400
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p3,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Clarkston,MICHAEL R. BLOOMBERG,8,False,Total,159,400
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p3,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Clarkston,WITHDRAWN,0,False,Total,159,400
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p3,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Clarkston,JOSEPH R. BIDEN,1,False,Total,159,400
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p3,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Clarkston,BERNIE SANDERS,5,False,Total,159,400
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p3,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Clarkston,TOM STEYER,0,False,Total,159,400
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p3,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Clarkston,ELIZABETH WARREN,3,False,Total,159,400
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p3,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Clarkston,MARIANNE WILLIAMSON,0,False,Total,159,400
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p3,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Clarkston,TULSI GABBARD,1,False,Total,159,400
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p3,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Clarkston,AMY KLOBUCHAR,0,False,Total,159,400
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p3,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Clarkston,DEVAL PATRICK,0,False,Total,159,400
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p3,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Clarkston,ROQUE DE LA FUENTE,0,False,Total,159,400
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p4,REP REPUBLICAN FOR U.S. PRESIDENT,1,Cornish,ROBERT ARDINI,0,False,Total,67,150
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p4,REP REPUBLICAN FOR U.S. PRESIDENT,1,Cornish,MATTHEW JOHN MATERN,0,False,Total,67,150
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p4,REP REPUBLICAN FOR U.S. PRESIDENT,1,Cornish,BOB ELY,1,False,Total,67,150
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p4,REP REPUBLICAN FOR U.S. PRESIDENT,1,Cornish,JOE WALSH,0,False,Total,67,150
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p4,REP REPUBLICAN FOR U.S. PRESIDENT,1,Cornish,BILL WELD,4,False,Total,67,150
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p4,REP REPUBLICAN FOR U.S. PRESIDENT,1,Cornish,WITHDRAWN,0,False,Total,67,150
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p4,REP REPUBLICAN FOR U.S. PRESIDENT,1,Cornish,DONALD J. TRUMP,61,False,Total,67,150
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p4,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Cornish,JULIÁN CASTRO,0,False,Total,67,150
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p4,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Cornish,ANDREW YANG,0,False,Total,67,150
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p4,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Cornish,CORY BOOKER,0,False,Total,67,150
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p4,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Cornish,PETE BUTTIGIEG,0,False,Total,67,150
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p4,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Cornish,NATHAN BLOXHAM,0,False,Total,67,150
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p4,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Cornish,MICHAEL R. BLOOMBERG,0,False,Total,67,150
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p4,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Cornish,WITHDRAWN,0,False,Total,67,150
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p4,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Cornish,JOSEPH R. BIDEN,0,False,Total,67,150
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p4,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Cornish,BERNIE SANDERS,1,False,Total,67,150
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p4,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Cornish,TOM STEYER,0,False,Total,67,150
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p4,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Cornish,ELIZABETH WARREN,0,False,Total,67,150
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p4,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Cornish,MARIANNE WILLIAMSON,0,False,Total,67,150
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p4,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Cornish,TULSI GABBARD,0,False,Total,67,150
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p4,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Cornish,AMY KLOBUCHAR,0,False,Total,67,150
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p4,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Cornish,DEVAL PATRICK,0,False,Total,67,150
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p4,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Cornish,ROQUE DE LA FUENTE,0,False,Total,67,150
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p5,REP REPUBLICAN FOR U.S. PRESIDENT,1,Cove,ROBERT ARDINI,0,False,Total,142,307
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p5,REP REPUBLICAN FOR U.S. PRESIDENT,1,Cove,MATTHEW JOHN MATERN,1,False,Total,142,307
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p5,REP REPUBLICAN FOR U.S. PRESIDENT,1,Cove,BOB ELY,0,False,Total,142,307
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p5,REP REPUBLICAN FOR U.S. PRESIDENT,1,Cove,JOE WALSH,2,False,Total,142,307
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p5,REP REPUBLICAN FOR U.S. PRESIDENT,1,Cove,BILL WELD,4,False,Total,142,307
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p5,REP REPUBLICAN FOR U.S. PRESIDENT,1,Cove,WITHDRAWN,1,False,Total,142,307
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p5,REP REPUBLICAN FOR U.S. PRESIDENT,1,Cove,DONALD J. TRUMP,118,False,Total,142,307
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p5,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Cove,JULIÁN CASTRO,0,False,Total,142,307
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p5,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Cove,ANDREW YANG,0,False,Total,142,307
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p5,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Cove,CORY BOOKER,0,False,Total,142,307
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p5,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Cove,PETE BUTTIGIEG,4,False,Total,142,307
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p5,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Cove,NATHAN BLOXHAM,0,False,Total,142,307
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p5,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Cove,MICHAEL R. BLOOMBERG,1,False,Total,142,307
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p5,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Cove,WITHDRAWN,0,False,Total,142,307
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p5,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Cove,JOSEPH R. BIDEN,1,False,Total,142,307
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p5,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Cove,BERNIE SANDERS,6,False,Total,142,307
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p5,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Cove,TOM STEYER,0,False,Total,142,307
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p5,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Cove,ELIZABETH WARREN,3,False,Total,142,307
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p5,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Cove,MARIANNE WILLIAMSON,0,False,Total,142,307
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p5,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Cove,TULSI GABBARD,0,False,Total,142,307
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p5,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Cove,AMY KLOBUCHAR,1,False,Total,142,307
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p5,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Cove,DEVAL PATRICK,0,False,Total,142,307
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p5,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Cove,ROQUE DE LA FUENTE,0,False,Total,142,307
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p6,REP REPUBLICAN FOR U.S. PRESIDENT,1,College Young,ROBERT ARDINI,0,False,Total,222,493
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p6,REP REPUBLICAN FOR U.S. PRESIDENT,1,College Young,MATTHEW JOHN MATERN,1,False,Total,222,493
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p6,REP REPUBLICAN FOR U.S. PRESIDENT,1,College Young,BOB ELY,2,False,Total,222,493
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p6,REP REPUBLICAN FOR U.S. PRESIDENT,1,College Young,JOE WALSH,4,False,Total,222,493
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p6,REP REPUBLICAN FOR U.S. PRESIDENT,1,College Young,BILL WELD,7,False,Total,222,493
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p6,REP REPUBLICAN FOR U.S. PRESIDENT,1,College Young,WITHDRAWN,1,False,Total,222,493
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p6,REP REPUBLICAN FOR U.S. PRESIDENT,1,College Young,DONALD J. TRUMP,183,False,Total,222,493
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p6,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,College Young,JULIÁN CASTRO,0,False,Total,222,493
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p6,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,College Young,ANDREW YANG,0,False,Total,222,493
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p6,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,College Young,CORY BOOKER,0,False,Total,222,493
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p6,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,College Young,PETE BUTTIGIEG,3,False,Total,222,493
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p6,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,College Young,NATHAN BLOXHAM,0,False,Total,222,493
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p6,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,College Young,MICHAEL R. BLOOMBERG,5,False,Total,222,493
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p6,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,College Young,WITHDRAWN,0,False,Total,222,493
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p6,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,College Young,JOSEPH R. BIDEN,2,False,Total,222,493
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p6,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,College Young,BERNIE SANDERS,9,False,Total,222,493
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p6,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,College Young,TOM STEYER,0,False,Total,222,493
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p6,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,College Young,ELIZABETH WARREN,3,False,Total,222,493
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p6,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,College Young,MARIANNE WILLIAMSON,0,False,Total,222,493
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p6,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,College Young,TULSI GABBARD,0,False,Total,222,493
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p6,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,College Young,AMY KLOBUCHAR,1,False,Total,222,493
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p6,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,College Young,DEVAL PATRICK,0,False,Total,222,493
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p6,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,College Young,ROQUE DE LA FUENTE,0,False,Total,222,493
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p7,REP REPUBLICAN FOR U.S. PRESIDENT,1,Hyde Park 01,ROBERT ARDINI,5,False,Total,573,1432
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p7,REP REPUBLICAN FOR U.S. PRESIDENT,1,Hyde Park 01,MATTHEW JOHN MATERN,8,False,Total,573,1432
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p7,REP REPUBLICAN FOR U.S. PRESIDENT,1,Hyde Park 01,BOB ELY,2,False,Total,573,1432
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p7,REP REPUBLICAN FOR U.S. PRESIDENT,1,Hyde Park 01,JOE WALSH,13,False,Total,573,1432
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p7,REP REPUBLICAN FOR U.S. PRESIDENT,1,Hyde Park 01,BILL WELD,50,False,Total,573,1432
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p7,REP REPUBLICAN FOR U.S. PRESIDENT,1,Hyde Park 01,WITHDRAWN,2,False,Total,573,1432
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p7,REP REPUBLICAN FOR U.S. PRESIDENT,1,Hyde Park 01,DONALD J. TRUMP,401,False,Total,573,1432
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p7,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyde Park 01,JULIÁN CASTRO,0,False,Total,573,1432
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p7,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyde Park 01,ANDREW YANG,1,False,Total,573,1432
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p7,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyde Park 01,CORY BOOKER,0,False,Total,573,1432
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p7,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyde Park 01,PETE BUTTIGIEG,9,False,Total,573,1432
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p7,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyde Park 01,NATHAN BLOXHAM,0,False,Total,573,1432
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p7,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyde Park 01,MICHAEL R. BLOOMBERG,19,False,Total,573,1432
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p7,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyde Park 01,WITHDRAWN,0,False,Total,573,1432
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p7,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyde Park 01,JOSEPH R. BIDEN,21,False,Total,573,1432
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p7,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyde Park 01,BERNIE SANDERS,13,False,Total,573,1432
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p7,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyde Park 01,TOM STEYER,0,False,Total,573,1432
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p7,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyde Park 01,ELIZABETH WARREN,13,False,Total,573,1432
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p7,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyde Park 01,MARIANNE WILLIAMSON,0,False,Total,573,1432
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p7,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyde Park 01,TULSI GABBARD,0,False,Total,573,1432
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p7,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyde Park 01,AMY KLOBUCHAR,14,False,Total,573,1432
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p7,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyde Park 01,DEVAL PATRICK,0,False,Total,573,1432
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p7,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyde Park 01,ROQUE DE LA FUENTE,0,False,Total,573,1432
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p8,REP REPUBLICAN FOR U.S. PRESIDENT,1,Hyde Park 02,ROBERT ARDINI,4,False,Total,493,1281
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p8,REP REPUBLICAN FOR U.S. PRESIDENT,1,Hyde Park 02,MATTHEW JOHN MATERN,12,False,Total,493,1281
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p8,REP REPUBLICAN FOR U.S. PRESIDENT,1,Hyde Park 02,BOB ELY,1,False,Total,493,1281
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p8,REP REPUBLICAN FOR U.S. PRESIDENT,1,Hyde Park 02,JOE WALSH,10,False,Total,493,1281
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p8,REP REPUBLICAN FOR U.S. PRESIDENT,1,Hyde Park 02,BILL WELD,30,False,Total,493,1281
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p8,REP REPUBLICAN FOR U.S. PRESIDENT,1,Hyde Park 02,WITHDRAWN,3,False,Total,493,1281
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p8,REP REPUBLICAN FOR U.S. PRESIDENT,1,Hyde Park 02,DONALD J. TRUMP,328,False,Total,493,1281
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p8,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyde Park 02,JULIÁN CASTRO,0,False,Total,493,1281
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p8,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyde Park 02,ANDREW YANG,0,False,Total,493,1281
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p8,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyde Park 02,CORY BOOKER,0,False,Total,493,1281
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p8,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyde Park 02,PETE BUTTIGIEG,8,False,Total,493,1281
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p8,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyde Park 02,NATHAN BLOXHAM,0,False,Total,493,1281
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p8,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyde Park 02,MICHAEL R. BLOOMBERG,14,False,Total,493,1281
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p8,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyde Park 02,WITHDRAWN,0,False,Total,493,1281
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p8,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyde Park 02,JOSEPH R. BIDEN,25,False,Total,493,1281
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p8,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyde Park 02,BERNIE SANDERS,27,False,Total,493,1281
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p8,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyde Park 02,TOM STEYER,0,False,Total,493,1281
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p8,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyde Park 02,ELIZABETH WARREN,15,False,Total,493,1281
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p8,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyde Park 02,MARIANNE WILLIAMSON,0,False,Total,493,1281
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p8,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyde Park 02,TULSI GABBARD,1,False,Total,493,1281
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p8,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyde Park 02,AMY KLOBUCHAR,7,False,Total,493,1281
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p8,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyde Park 02,DEVAL PATRICK,0,False,Total,493,1281
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p8,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyde Park 02,ROQUE DE LA FUENTE,0,False,Total,493,1281
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p9,REP REPUBLICAN FOR U.S. PRESIDENT,1,Hyrum 01,ROBERT ARDINI,1,False,Total,306,776
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p9,REP REPUBLICAN FOR U.S. PRESIDENT,1,Hyrum 01,MATTHEW JOHN MATERN,5,False,Total,306,776
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p9,REP REPUBLICAN FOR U.S. PRESIDENT,1,Hyrum 01,BOB ELY,0,False,Total,306,776
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p9,REP REPUBLICAN FOR U.S. PRESIDENT,1,Hyrum 01,JOE WALSH,6,False,Total,306,776
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p9,REP REPUBLICAN FOR U.S. PRESIDENT,1,Hyrum 01,BILL WELD,8,False,Total,306,776
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p9,REP REPUBLICAN FOR U.S. PRESIDENT,1,Hyrum 01,WITHDRAWN,0,False,Total,306,776
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p9,REP REPUBLICAN FOR U.S. PRESIDENT,1,Hyrum 01,DONALD J. TRUMP,220,False,Total,306,776
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p9,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyrum 01,JULIÁN CASTRO,0,False,Total,306,776
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p9,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyrum 01,ANDREW YANG,0,False,Total,306,776
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p9,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyrum 01,CORY BOOKER,0,False,Total,306,776
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p9,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyrum 01,PETE BUTTIGIEG,0,False,Total,306,776
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p9,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyrum 01,NATHAN BLOXHAM,0,False,Total,306,776
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p9,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyrum 01,MICHAEL R. BLOOMBERG,6,False,Total,306,776
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p9,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyrum 01,WITHDRAWN,0,False,Total,306,776
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p9,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyrum 01,JOSEPH R. BIDEN,16,False,Total,306,776
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p9,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyrum 01,BERNIE SANDERS,28,False,Total,306,776
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p9,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyrum 01,TOM STEYER,1,False,Total,306,776
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p9,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyrum 01,ELIZABETH WARREN,9,False,Total,306,776
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p9,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyrum 01,MARIANNE WILLIAMSON,0,False,Total,306,776
2020,presidential primary,cache-2020-presidential-primary-canvass-precinct.pdf,p9,DEM DEMOCRATIC FOR U.S. PRESIDENT,1,Hyrum 01,TULSI GABBARD,1,False,Total,306,776
