year,election_date,election_type,source_file,sheet,family,contest,county_office,district,kind,n_candidates,n_precincts,n_rows,total_votes,retained
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet82,C,JUDGE PATRICK W. CORUM,,,,2,835,1670,302286,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet83,C,JUDGE PAUL BOYD PARKER,,,,2,835,1670,301630,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet95,C,JUDGE PAUL C. FARR,,,,2,70,140,30365,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet84,C,JUDGE RANDALL N. SKANCHY,,,,2,835,1670,301930,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet85,C,JUDGE RICHARD E. MRAZIK,,,,2,835,1670,301376,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet86,C,JUDGE ROBERT P. FAUST,,,,2,835,1670,303758,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet96,C,JUDGE RONALD E. KUNZ,,,,2,75,150,27016,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet88,C,JUDGE SCOTT J MICKELSEN,,,,2,835,1670,297193,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet89,C,JUDGE SHAUNA M. GRAVES-ROBERTSON,,,,2,835,1670,302357,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet94,C,JUDGE SYDNEY MAGID,,,,2,132,264,49960,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet87,C,JUDGE VERNICE S. TREASE,,,,2,835,1670,302023,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet90,C,JUDGE W. PAUL THOMPSON,,,,2,36,72,15611,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet73,C,JUSTICE PAIGE PETERSEN,,,,2,835,1670,312089,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet66,C,MURRAY SCHOOL BOARD DISTRICT #2,,,,2,6,12,3139,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet67,C,MURRAY SCHOOL BOARD DISTRICT #3,,,,2,9,18,2487,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet68,C,MURRAY SCHOOL BOARD DISTRICT #4,,,,1,7,7,1935,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet100,C,SALT LAKE CITY BOND PROPOSITION,,,,2,132,264,62412,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet69,C,SALT LAKE SCHOOL BOARD DISTRICT #1,,,,2,14,28,4677,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet70,C,SALT LAKE SCHOOL BOARD DISTRICT #3,,,,1,22,22,8063,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet71,C,SALT LAKE SCHOOL BOARD DISTRICT #4,,,,1,15,15,5533,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet72,C,SALT LAKE SCHOOL BOARD DISTRICT #6,,,,2,20,40,10344,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet99,C,STATE CONSTITUTIONAL AMENDMENT,,,,2,835,1670,345251,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet46,C,STATE SCHOOL BOARD DISTRICT #11,,,,1,24,24,7726,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet42,C,STATE SCHOOL BOARD DISTRICT #4,,,,1,21,21,4306,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet43,C,STATE SCHOOL BOARD DISTRICT #5,,,,3,114,342,44162,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet44,C,STATE SCHOOL BOARD DISTRICT #6,,,,2,148,296,79428,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet45,C,STATE SCHOOL BOARD DISTRICT #8,,,,2,128,256,55100,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet7,C,STATE TREASURER,,,,4,835,3340,335175,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet3,C,U.S. HOUSE DISTRICT #1,,,,2,68,136,36687,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet4,C,U.S. HOUSE DISTRICT #2,,,,4,183,732,79389,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet5,C,U.S. HOUSE DISTRICT #3,,,,5,230,1150,105588,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet6,C,U.S. HOUSE DISTRICT #4,,,,4,354,1416,155457,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet2,C,U.S. SENATE,,,,7,835,5845,381195,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet15,C,UTAH STATE HOUSE DISTRICT #21,,,,2,24,48,8391,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet16,C,UTAH STATE HOUSE DISTRICT #22,,,,1,29,29,13467,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet17,C,UTAH STATE HOUSE DISTRICT #23,,,,3,35,105,20051,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet18,C,UTAH STATE HOUSE DISTRICT #24,,,,1,29,29,13172,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet19,C,UTAH STATE HOUSE DISTRICT #25,,,,2,16,32,5698,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet20,C,UTAH STATE HOUSE DISTRICT #26,,,,2,22,44,9369,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet21,C,UTAH STATE HOUSE DISTRICT #27,,,,2,35,70,9247,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet22,C,UTAH STATE HOUSE DISTRICT #30,,,,3,24,72,10276,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet23,C,UTAH STATE HOUSE DISTRICT #31,,,,2,23,46,8935,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet24,C,UTAH STATE HOUSE DISTRICT #32,,,,3,27,81,12876,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet25,C,UTAH STATE HOUSE DISTRICT #33,,,,2,37,74,21594,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet26,C,UTAH STATE HOUSE DISTRICT #34,,,,2,30,60,17093,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet27,C,UTAH STATE HOUSE DISTRICT #35,,,,2,26,52,13331,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet28,C,UTAH STATE HOUSE DISTRICT #36,,,,2,27,54,14347,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet29,C,UTAH STATE HOUSE DISTRICT #37,,,,2,18,36,8178,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet30,C,UTAH STATE HOUSE DISTRICT #38,,,,1,26,26,8235,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet31,C,UTAH STATE HOUSE DISTRICT #39,,,,2,32,64,12212,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet32,C,UTAH STATE HOUSE DISTRICT #40,,,,3,29,87,11581,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet33,C,UTAH STATE HOUSE DISTRICT #41,,,,2,42,84,19912,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet34,C,UTAH STATE HOUSE DISTRICT #42,,,,3,57,171,19936,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet35,C,UTAH STATE HOUSE DISTRICT #43,,,,2,49,98,15527,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet36,C,UTAH STATE HOUSE DISTRICT #44,,,,2,35,70,16568,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet37,C,UTAH STATE HOUSE DISTRICT #45,,,,1,34,34,12787,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet38,C,UTAH STATE HOUSE DISTRICT #46,,,,2,30,60,15680,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet39,C,UTAH STATE HOUSE DISTRICT #47,,,,2,32,64,15190,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet40,C,UTAH STATE HOUSE DISTRICT #48,,,,2,30,60,13850,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet41,C,UTAH STATE HOUSE DISTRICT #49,,,,2,37,74,13367,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet9,C,UTAH STATE SENATE DISTRICT #11,,,,1,41,41,7744,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet10,C,UTAH STATE SENATE DISTRICT #12,,,,2,53,106,23501,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet11,C,UTAH STATE SENATE DISTRICT #13,,,,2,71,142,31092,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet12,C,UTAH STATE SENATE DISTRICT #14,,,,3,83,249,52035,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet13,C,UTAH STATE SENATE DISTRICT #18,,,,3,73,219,34257,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet14,C,UTAH STATE SENATE DISTRICT #19,,,,3,106,318,42654,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet8,C,UTAH STATE SENATE DISTRICT #9,,,,2,74,148,33030,no
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet52,C,COUNTY AUDITOR,Auditor,,office,2,835,1670,340059,yes
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet53,C,COUNTY CLERK,Clerk,,office,2,835,1670,365172,yes
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet48,C,COUNTY COUNCIL DISTRICT #1,Council,1,office,2,111,222,49373,yes
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet49,C,COUNTY COUNCIL DISTRICT #3,Council,3,office,3,114,342,52004,yes
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet50,C,COUNTY COUNCIL DISTRICT #5,Council,5,office,1,143,143,50215,yes
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet47,C,COUNTY COUNCIL AT-LARGE B,Council,At-Large B,office,2,835,1670,368693,yes
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet51,C,COUNTY DISTRICT ATTORNEY,District Attorney,,office,2,835,1670,371639,yes
2022,2022-11-08,general,statementofvotescastrpt-11-22-2022.xlsx,Sheet54,C,COUNTY SHERIFF,Sheriff,,office,2,835,1670,371123,yes
2024,2024-03-05,presidential primary,statementofvotescastrpt_20240319.xlsx,Sheet2,C,President of the United States DEM,,,,6,979,5880,37231,no
2024,2024-06-25,primary,statementofvotescastrpt_20240625.xlsx,Sheet7,C,ATTORNEY GENERAL (REP) REP,,,,4,979,3916,108117,no
2024,2024-06-25,primary,statementofvotescastrpt_20240625.xlsx,Sheet6,C,GOVERNOR (REP) REP,,,,3,979,2937,113537,no
2024,2024-06-25,primary,statementofvotescastrpt_20240625.xlsx,Sheet27,C,JORDAN SCHOOL BOARD 5,,,,4,45,180,5575,no
2024,2024-06-25,primary,statementofvotescastrpt_20240625.xlsx,Sheet28,C,SALT LAKE CITY SCHOOL BOARD 2,,,,4,12,48,1593,no
2024,2024-06-25,primary,statementofvotescastrpt_20240625.xlsx,Sheet29,C,SALT LAKE CITY SCHOOL BOARD 7,,,,4,30,120,4643,no
2024,2024-06-25,primary,statementofvotescastrpt_20240625.xlsx,Sheet8,C,STATE AUDITOR (REP) REP,,,,3,979,2937,102947,no
2024,2024-06-25,primary,statementofvotescastrpt_20240625.xlsx,Sheet13,C,STATE HOUSE 21 (REP) REP,,,,3,28,84,1326,no
2024,2024-06-25,primary,statementofvotescastrpt_20240625.xlsx,Sheet14,C,STATE HOUSE 23 (DEM) DEM,,,,3,36,108,3830,no
2024,2024-06-25,primary,statementofvotescastrpt_20240625.xlsx,Sheet15,C,STATE HOUSE 24 (DEM) DEM,,,,4,35,140,2709,no
2024,2024-06-25,primary,statementofvotescastrpt_20240625.xlsx,Sheet16,C,STATE HOUSE 30 (REP) REP,,,,3,24,72,3022,no
2024,2024-06-25,primary,statementofvotescastrpt_20240625.xlsx,Sheet17,C,STATE HOUSE 39 (REP) REP,,,,3,38,114,3972,no
2024,2024-06-25,primary,statementofvotescastrpt_20240625.xlsx,Sheet18,C,STATE HOUSE 42 (REP) REP,,,,4,65,260,7499,no
2024,2024-06-25,primary,statementofvotescastrpt_20240625.xlsx,Sheet19,C,STATE HOUSE 45 (REP) REP,,,,3,34,102,6059,no
2024,2024-06-25,primary,statementofvotescastrpt_20240625.xlsx,Sheet20,C,STATE HOUSE 46 (REP) REP,,,,3,31,93,5769,no
2024,2024-06-25,primary,statementofvotescastrpt_20240625.xlsx,Sheet22,C,STATE SCHOOL BOARD 10 (REP) REP,,,,3,38,114,3460,no
2024,2024-06-25,primary,statementofvotescastrpt_20240625.xlsx,Sheet21,C,STATE SCHOOL BOARD 7 (REP) REP,,,,3,257,771,27119,no
2024,2024-06-25,primary,statementofvotescastrpt_20240625.xlsx,Sheet10,C,STATE SENATE 15 (REP) REP,,,,4,128,512,9555,no
2024,2024-06-25,primary,statementofvotescastrpt_20240625.xlsx,Sheet11,C,STATE SENATE 16 (REP) REP,,,,3,81,243,10874,no
2024,2024-06-25,primary,statementofvotescastrpt_20240625.xlsx,Sheet12,C,STATE SENATE 22 (REP) REP,,,,4,6,24,1036,no
2024,2024-06-25,primary,statementofvotescastrpt_20240625.xlsx,Sheet9,C,STATE SENATE 8 (REP) REP,,,,3,16,48,1578,no
2024,2024-06-25,primary,statementofvotescastrpt_20240625.xlsx,Sheet3,C,U.S. HOUSE 1 (REP) REP,,,,3,74,222,8324,no
2024,2024-06-25,primary,statementofvotescastrpt_20240625.xlsx,Sheet4,C,U.S. HOUSE 2 (REP) REP,,,,3,211,633,17326,no
2024,2024-06-25,primary,statementofvotescastrpt_20240625.xlsx,Sheet5,C,U.S. HOUSE 3 (REP) REP,,,,6,297,1782,33222,no
2024,2024-06-25,primary,statementofvotescastrpt_20240625.xlsx,Sheet2,C,U.S. SENATE (REP) REP,,,,5,983,4915,112254,no
2024,2024-06-25,primary,statementofvotescastrpt_20240625.xlsx,Sheet25,C,COUNTY COUNCIL 2 (REP) REP,Council,2,office,3,149,447,13981,yes
2024,2024-06-25,primary,statementofvotescastrpt_20240625.xlsx,Sheet23,C,COUNTY COUNCIL AT LARGE C (DEM) DEM,Council,At-Large C,office,3,979,2937,30285,yes
2024,2024-06-25,primary,statementofvotescastrpt_20240625.xlsx,Sheet24,C,COUNTY COUNCIL AT LARGE C (REP) REP,Council,At-Large C,office,3,979,2937,100780,yes
2024,2024-06-25,primary,statementofvotescastrpt_20240625.xlsx,Sheet26,C,COUNTY SURVEYOR (REP) REP,Surveyor,,office,3,979,2937,97334,yes
2024,2024-08-05,recount,statementofvotescastrpt-ushouse2recount.xlsx,Sheet2,C,U.S. HOUSE 2 (REP) REP,,,,3,211,633,17331,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet86,C,ANNETTE T. JAN,,,,3,979,2937,405452,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet9,C,ATTORNEY GENERAL,,,,6,979,5874,493928,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet59,C,CANYONS SCHOOL BOARD DISTRICT 1,,,,4,35,140,8756,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet60,C,CANYONS SCHOOL BOARD DISTRICT 3,,,,3,56,168,15332,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet61,C,CANYONS SCHOOL BOARD DISTRICT 7,,,,3,19,57,10915,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet89,C,CHRISTOPHER G. BOWN,,,,3,44,132,19480,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet95,C,CONSTITUTIONAL AMENDMENT B,,,,3,979,2937,479959,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet96,C,CONSTITUTIONAL AMENDMENT C,,,,3,979,2937,479983,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet93,C,COTTONWOOD HEIGHTS CITY BOND,,,,3,40,120,17049,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet87,C,ELIZABETH MARIE KNIGHT,,,,3,979,2937,405502,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet8,C,GOVERNOR,,,,8,979,7832,504965,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet62,C,GRANITE SCHOOL BOARD DISTRICT 1,,,,2,62,124,24399,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet63,C,GRANITE SCHOOL BOARD DISTRICT 2,,,,3,50,150,19119,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet64,C,GRANITE SCHOOL BOARD DISTRICT 4,,,,3,52,156,19782,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet77,C,HEATHER ANNETTE BRERETON,,,,3,979,2937,411555,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet82,C,JAMES D. GARDNER,,,,3,979,2937,408933,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet65,C,JORDAN SCHOOL BOARD DISTRICT 1,,,,2,31,62,14080,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet66,C,JORDAN SCHOOL BOARD DISTRICT 4,,,,3,37,111,18715,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet67,C,JORDAN SCHOOL BOARD DISTRICT 5,,,,3,45,135,18745,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet68,C,JORDAN SCHOOL BOARD DISTRICT 6,,,,3,34,102,15521,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet83,C,KARA LEA PETTIT,,,,3,979,2937,408715,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet79,C,KRISTINE EDDE JOHNSON,,,,3,979,2937,409036,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet81,C,LAURA S. SCOTT,,,,3,979,2937,409633,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet84,C,LELAND DOUGLAS HOGAN,,,,3,979,2937,408554,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet75,C,MATTHEW B. DURRANT,,,,3,979,2937,420266,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet88,C,MONICA DIAZ,,,,3,979,2937,405792,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet92,C,MURRAY CITY SCHOOL BOND,,,,3,39,117,16027,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet69,C,MURRAY SCHOOL BOARD DISTRICT 1,,,,3,5,15,2461,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet70,C,MURRAY SCHOOL BOARD DISTRICT 5,,,,2,10,20,2739,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet76,C,RYAN D. TENNEY,,,,3,979,2937,411975,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet71,C,SALT LAKE CITY SCHOOL BOARD DISTRICT 1,,,,2,15,30,5743,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet72,C,SALT LAKE CITY SCHOOL BOARD DISTRICT 2,,,,3,12,36,5894,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet73,C,SALT LAKE CITY SCHOOL BOARD DISTRICT 5,,,,3,22,66,11276,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet74,C,SALT LAKE CITY SCHOOL BOARD DISTRICT 7,,,,3,30,90,12526,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet94,C,SALT LAKE CITY SCHOOL BOND,,,,3,144,432,75268,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet10,C,STATE AUDITOR,,,,4,979,3916,485019,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet19,C,STATE HOUSE DISTRICT 21,,,,3,28,84,12344,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet20,C,STATE HOUSE DISTRICT 22,,,,3,30,90,19968,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet21,C,STATE HOUSE DISTRICT 23,,,,4,36,144,23754,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet22,C,STATE HOUSE DISTRICT 24,,,,2,35,70,16639,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet23,C,STATE HOUSE DISTRICT 25,,,,3,16,48,8949,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet24,C,STATE HOUSE DISTRICT 26,,,,3,22,66,13678,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet25,C,STATE HOUSE DISTRICT 27,,,,3,46,138,14664,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet26,C,STATE HOUSE DISTRICT 30,,,,3,24,72,14033,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet27,C,STATE HOUSE DISTRICT 31,,,,3,25,75,12341,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet28,C,STATE HOUSE DISTRICT 32,,,,3,37,111,16734,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet29,C,STATE HOUSE DISTRICT 33,,,,3,42,126,24782,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet30,C,STATE HOUSE DISTRICT 34,,,,4,44,176,20842,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet31,C,STATE HOUSE DISTRICT 35,,,,3,37,111,17581,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet32,C,STATE HOUSE DISTRICT 36,,,,2,32,64,13322,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet33,C,STATE HOUSE DISTRICT 37,,,,3,30,90,11947,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet34,C,STATE HOUSE DISTRICT 38,,,,3,27,81,16155,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet35,C,STATE HOUSE DISTRICT 39,,,,3,38,114,15901,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet36,C,STATE HOUSE DISTRICT 40,,,,4,41,164,15480,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet37,C,STATE HOUSE DISTRICT 41,,,,3,62,186,23805,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet38,C,STATE HOUSE DISTRICT 42,,,,3,65,195,24843,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet39,C,STATE HOUSE DISTRICT 43,,,,3,60,180,20183,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet40,C,STATE HOUSE DISTRICT 44,,,,3,34,102,21898,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet41,C,STATE HOUSE DISTRICT 45,,,,3,34,102,20795,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet42,C,STATE HOUSE DISTRICT 46,,,,2,31,62,16755,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet43,C,STATE HOUSE DISTRICT 47,,,,3,34,102,20200,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet44,C,STATE HOUSE DISTRICT 48,,,,3,31,93,20458,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet45,C,STATE HOUSE DISTRICT 49,,,,3,38,114,20523,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet49,C,STATE SCHOOL BOARD DISTRICT 10,,,,3,38,114,18666,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet46,C,STATE SCHOOL BOARD DISTRICT 6,,,,3,167,501,92821,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet47,C,STATE SCHOOL BOARD DISTRICT 7,,,,3,257,771,109040,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet48,C,STATE SCHOOL BOARD DISTRICT 9,,,,3,180,540,97061,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet13,C,STATE SENATE DISTRICT 10,,,,3,56,168,29177,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet14,C,STATE SENATE DISTRICT 12,,,,3,64,192,32618,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet15,C,STATE SENATE DISTRICT 15,,,,3,128,384,47471,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet16,C,STATE SENATE DISTRICT 16,,,,3,81,243,43349,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet17,C,STATE SENATE DISTRICT 17,,,,3,92,276,53328,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet18,C,STATE SENATE DISTRICT 22,,,,2,6,12,3315,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet12,C,STATE SENATE DISTRICT 8,,,,5,16,80,9973,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet11,C,STATE TREASURER,,,,4,979,3916,483023,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet78,C,TERESA LYNN WELCH,,,,3,979,2937,410452,no
2024,2024-11-05,general,statementofvotescastrpt-11-19-2024.xlsx,Sheet85,C,TUPAKK AMARU GUSTAVO RENTERIA,,,,3,979,2937,408464,no
