rollcall_id,session,bill_no,legislator_verbatim,chamber,district,party,vote_value
REC_2025GS_S_1855,2025GS,HB0256,"Grover, K.",Senate,,,Yea
REC_2025GS_S_1855,2025GS,HB0256,"Harper, W.",Senate,,,Yea
REC_2025GS_S_1855,2025GS,HB0256,"Hinkins, D.",Senate,,,Yea
REC_2025GS_S_1855,2025GS,HB0256,"Ipson, D.",Senate,,,Yea
REC_2025GS_S_1855,2025GS,HB0256,"Johnson, J.",Senate,,,Yea
REC_2025GS_S_1855,2025GS,HB0256,"Kwan, K.",Senate,,,Yea
REC_2025GS_S_1855,2025GS,HB0256,"McCay, D.",Senate,,,Yea
REC_2025GS_S_1855,2025GS,HB0256,"McKell, M.",Senate,,,Yea
REC_2025GS_S_1855,2025GS,HB0256,"Millner, A.",Senate,,,Yea
REC_2025GS_S_1855,2025GS,HB0256,"Musselman, C.R.",Senate,,,Yea
REC_2025GS_S_1855,2025GS,HB0256,"Owens, D.R.",Senate,,,Yea
REC_2025GS_S_1855,2025GS,HB0256,"Pitcher, S.",Senate,,,Yea
REC_2025GS_S_1855,2025GS,HB0256,"Plumb, J.",Senate,,,Yea
REC_2025GS_S_1855,2025GS,HB0256,"Riebe, K.",Senate,,,Yea
REC_2025GS_S_1855,2025GS,HB0256,"Sandall, S.",Senate,,,Yea
REC_2025GS_S_1855,2025GS,HB0256,"Stevenson, J.",Senate,,,Yea
REC_2025GS_S_1855,2025GS,HB0256,"Stratton, K.",Senate,,,Yea
REC_2025GS_S_1855,2025GS,HB0256,"Vickers, E.",Senate,,,Yea
REC_2025GS_S_1855,2025GS,HB0256,"Weiler, T.",Senate,,,Yea
REC_2025GS_S_1855,2025GS,HB0256,"Winterton, R.",Senate,,,Yea
REC_2025GS_S_1855,2025GS,HB0256,"Thatcher, D.",Senate,,,Nay
REC_2025GS_S_1855,2025GS,HB0256,"Wilson, C.",Senate,,,Absent
REC_2025GS_S_1873,2025GS,SB0262,"Adams, J. Stuart",Senate,,,Yea
REC_2025GS_S_1873,2025GS,SB0262,"Balderree, H.",Senate,,,Yea
REC_2025GS_S_1873,2025GS,SB0262,"Blouin, N.",Senate,,,Yea
REC_2025GS_S_1873,2025GS,SB0262,"Brammer, B.",Senate,,,Yea
REC_2025GS_S_1873,2025GS,SB0262,"Fillmore, L.",Senate,,,Yea
REC_2025GS_S_1873,2025GS,SB0262,"Grover, K.",Senate,,,Yea
REC_2025GS_S_1873,2025GS,SB0262,"Harper, W.",Senate,,,Yea
REC_2025GS_S_1873,2025GS,SB0262,"Hinkins, D.",Senate,,,Yea
REC_2025GS_S_1873,2025GS,SB0262,"Ipson, D.",Senate,,,Yea
REC_2025GS_S_1873,2025GS,SB0262,"Johnson, J.",Senate,,,Yea
REC_2025GS_S_1873,2025GS,SB0262,"Kwan, K.",Senate,,,Yea
REC_2025GS_S_1873,2025GS,SB0262,"McCay, D.",Senate,,,Yea
REC_2025GS_S_1873,2025GS,SB0262,"McKell, M.",Senate,,,Yea
REC_2025GS_S_1873,2025GS,SB0262,"Millner, A.",Senate,,,Yea
REC_2025GS_S_1873,2025GS,SB0262,"Musselman, C.R.",Senate,,,Yea
REC_2025GS_S_1873,2025GS,SB0262,"Owens, D.R.",Senate,,,Yea
REC_2025GS_S_1873,2025GS,SB0262,"Pitcher, S.",Senate,,,Yea
REC_2025GS_S_1873,2025GS,SB0262,"Plumb, J.",Senate,,,Yea
REC_2025GS_S_1873,2025GS,SB0262,"Riebe, K.",Senate,,,Yea
REC_2025GS_S_1873,2025GS,SB0262,"Stratton, K.",Senate,,,Yea
REC_2025GS_S_1873,2025GS,SB0262,"Vickers, E.",Senate,,,Yea
REC_2025GS_S_1873,2025GS,SB0262,"Weiler, T.",Senate,,,Yea
REC_2025GS_S_1873,2025GS,SB0262,"Wilson, C.",Senate,,,Yea
REC_2025GS_S_1873,2025GS,SB0262,"Winterton, R.",Senate,,,Yea
REC_2025GS_S_1873,2025GS,SB0262,"Cullimore, K. A.",Senate,,,Absent
REC_2025GS_S_1873,2025GS,SB0262,"Escamilla, L.",Senate,,,Absent
REC_2025GS_S_1873,2025GS,SB0262,"Sandall, S.",Senate,,,Absent
REC_2025GS_S_1873,2025GS,SB0262,"Stevenson, J.",Senate,,,Absent
REC_2025GS_S_1873,2025GS,SB0262,"Thatcher, D.",Senate,,,Absent
REC_2026GS_H_70,2026GS,HB0065,"Abbott, N.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Acton, C.K.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Albrecht, C.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Arthur, J.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Auxier, T.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Barlow, S.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Bolinder, B.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Brooks, W.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Burton, J.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Chevrier, K.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Chew, S.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Christofferson, K.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Clancy, T.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Cutler, P.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Dailey-Provost, J.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Defay, A.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Dominguez, R.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Dunnigan, J.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Eliason, S.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Elison, J.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Fiefia, D.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Fitisemanu, J.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Gricius, S.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Gwynn, M.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Hall, K.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Hawkins, J.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Hayes, S.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Ivory, K.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Jack, C.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Koford, J.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Kyle, J.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Lee, T.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Lisonbee, K.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Loubet, A.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"MacPherson, M.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Maloy, A. Cory",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Mauga, V.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Miller, G.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Miller, T.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Monson, L.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Moss, C.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Nguyen, H.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Okerlund, C.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Owens, D.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Peck, N.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Peterson, T.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Peterson, V.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Pierucci, C.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Roberts, C.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Romero, A.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Sawyer, J.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Schultz, M.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Shelley, T.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Shepherd, L.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Shipp, R.P.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Snider, C.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Stoddard, A.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Strong, M.A.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Teuscher, J.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Thompson, J.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Thurston, N.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Walter, N.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Ward, R.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Watkins, C.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Welton, D.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Whyte, S.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Wilcox, R.",House,,,Yea
REC_2026GS_H_70,2026GS,HB0065,"Hansen, L.",House,,,Nay
REC_2026GS_H_70,2026GS,HB0065,"Kohler, M.",House,,,Nay
REC_2026GS_H_70,2026GS,HB0065,"Ballard, M.G.",House,,,Absent
REC_2026GS_H_70,2026GS,HB0065,"Hollins, S.",House,,,Absent
REC_2026GS_H_70,2026GS,HB0065,"Matthews, A.",House,,,Absent
REC_2026GS_H_70,2026GS,HB0065,"Petersen, M.",House,,,Absent
REC_2026GS_H_70,2026GS,HB0065,"Peterson, K.",House,,,Absent
REC_2026GS_H_70,2026GS,HB0065,"Shallenberger, D.",House,,,Absent
REC_2026GS_H_192,2026GS,HB0178,"Abbott, N.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Acton, C.K.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Albrecht, C.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Arthur, J.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Auxier, T.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Ballard, M.G.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Barlow, S.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Bolinder, B.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Brooks, W.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Burton, J.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Chevrier, K.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Chew, S.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Christofferson, K.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Clancy, T.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Cutler, P.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Dailey-Provost, J.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Defay, A.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Dominguez, R.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Dunnigan, J.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Eliason, S.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Elison, J.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Fiefia, D.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Fitisemanu, J.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Gricius, S.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Gwynn, M.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Hall, K.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Hansen, L.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Hayes, S.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Hollins, S.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Ivory, K.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Jack, C.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Koford, J.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Kohler, M.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Kyle, J.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Lee, T.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Loubet, A.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"MacPherson, M.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Maloy, A. Cory",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Mauga, V.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Miller, G.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Miller, T.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Monson, L.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Moss, C.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Nguyen, H.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Okerlund, C.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Owens, D.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Peck, N.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Petersen, M.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Peterson, K.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Peterson, T.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Peterson, V.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Pierucci, C.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Sawyer, J.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Shallenberger, D.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Shelley, T.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Shepherd, L.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Shipp, R.P.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Snider, C.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Stoddard, A.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Strong, M.A.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Teuscher, J.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Thompson, J.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Thurston, N.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Walter, N.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Ward, R.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Watkins, C.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Welton, D.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Whyte, S.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Wilcox, R.",House,,,Yea
REC_2026GS_H_192,2026GS,HB0178,"Hawkins, J.",House,,,Absent
REC_2026GS_H_192,2026GS,HB0178,"Lisonbee, K.",House,,,Absent
REC_2026GS_H_192,2026GS,HB0178,"Matthews, A.",House,,,Absent
REC_2026GS_H_192,2026GS,HB0178,"Roberts, C.",House,,,Absent
REC_2026GS_H_192,2026GS,HB0178,"Romero, A.",House,,,Absent
REC_2026GS_H_192,2026GS,HB0178,"Schultz, M.",House,,,Absent
REC_2026GS_H_283,2026GS,HB0065,"Abbott, N.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Acton, C.K.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Albrecht, C.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Arthur, J.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Auxier, T.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Ballard, M.G.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Barlow, S.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Brooks, W.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Burton, J.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Chevrier, K.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Chew, S.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Christofferson, K.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Clancy, T.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Cutler, P.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Dailey-Provost, J.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Defay, A.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Dominguez, R.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Dunnigan, J.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Eliason, S.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Elison, J.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Fiefia, D.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Fitisemanu, J.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Gricius, S.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Gwynn, M.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Hall, K.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Hawkins, J.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Hayes, S.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Hollins, S.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Ivory, K.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Jack, C.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Koford, J.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Kyle, J.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Lee, T.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Loubet, A.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"MacPherson, M.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Maloy, A. Cory",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Matthews, A.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Mauga, V.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Miller, G.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Miller, T.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Monson, L.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Moss, C.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Nguyen, H.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Okerlund, C.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Owens, D.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Peck, N.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Petersen, M.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Peterson, K.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Peterson, T.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Peterson, V.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Pierucci, C.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Romero, A.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Sawyer, J.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Schultz, M.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Shallenberger, D.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Shelley, T.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Shepherd, L.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Snider, C.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Stoddard, A.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Strong, M.A.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Thompson, J.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Thurston, N.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Walter, N.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Ward, R.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Watkins, C.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Welton, D.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Wilcox, R.",House,,,Yea
REC_2026GS_H_283,2026GS,HB0065,"Hansen, L.",House,,,Nay
REC_2026GS_H_283,2026GS,HB0065,"Kohler, M.",House,,,Nay
REC_2026GS_H_283,2026GS,HB0065,"Bolinder, B.",House,,,Absent
REC_2026GS_H_283,2026GS,HB0065,"Lisonbee, K.",House,,,Absent
REC_2026GS_H_283,2026GS,HB0065,"Roberts, C.",House,,,Absent
REC_2026GS_H_283,2026GS,HB0065,"Shipp, R.P.",House,,,Absent
REC_2026GS_H_283,2026GS,HB0065,"Teuscher, J.",House,,,Absent
REC_2026GS_H_283,2026GS,HB0065,"Whyte, S.",House,,,Absent
REC_2026GS_H_291,2026GS,HB0013,"Arthur, J.",House,,,Yea
REC_2026GS_H_291,2026GS,HB0013,"Burton, J.",House,,,Yea
REC_2026GS_H_291,2026GS,HB0013,"Cutler, P.",House,,,Yea
REC_2026GS_H_291,2026GS,HB0013,"Dailey-Provost, J.",House,,,Yea
REC_2026GS_H_291,2026GS,HB0013,"Defay, A.",House,,,Yea
REC_2026GS_H_291,2026GS,HB0013,"Dominguez, R.",House,,,Yea
REC_2026GS_H_291,2026GS,HB0013,"Dunnigan, J.",House,,,Yea
REC_2026GS_H_291,2026GS,HB0013,"Fitisemanu, J.",House,,,Yea
REC_2026GS_H_291,2026GS,HB0013,"Gwynn, M.",House,,,Yea
REC_2026GS_H_291,2026GS,HB0013,"Hayes, S.",House,,,Yea
REC_2026GS_H_291,2026GS,HB0013,"Hollins, S.",House,,,Yea
REC_2026GS_H_291,2026GS,HB0013,"Jack, C.",House,,,Yea
REC_2026GS_H_291,2026GS,HB0013,"Loubet, A.",House,,,Yea
REC_2026GS_H_291,2026GS,HB0013,"MacPherson, M.",House,,,Yea
REC_2026GS_H_291,2026GS,HB0013,"Matthews, A.",House,,,Yea
REC_2026GS_H_291,2026GS,HB0013,"Mauga, V.",House,,,Yea
REC_2026GS_H_291,2026GS,HB0013,"Miller, G.",House,,,Yea
REC_2026GS_H_291,2026GS,HB0013,"Miller, T.",House,,,Yea
REC_2026GS_H_291,2026GS,HB0013,"Moss, C.",House,,,Yea
REC_2026GS_H_291,2026GS,HB0013,"Nguyen, H.",House,,,Yea
REC_2026GS_H_291,2026GS,HB0013,"Okerlund, C.",House,,,Yea
REC_2026GS_H_291,2026GS,HB0013,"Owens, D.",House,,,Yea
REC_2026GS_H_291,2026GS,HB0013,"Peterson, K.",House,,,Yea
REC_2026GS_H_291,2026GS,HB0013,"Roberts, C.",House,,,Yea
REC_2026GS_H_291,2026GS,HB0013,"Romero, A.",House,,,Yea
REC_2026GS_H_291,2026GS,HB0013,"Shelley, T.",House,,,Yea
REC_2026GS_H_291,2026GS,HB0013,"Stoddard, A.",House,,,Yea
REC_2026GS_H_291,2026GS,HB0013,"Teuscher, J.",House,,,Yea
REC_2026GS_H_291,2026GS,HB0013,"Thurston, N.",House,,,Yea
REC_2026GS_H_291,2026GS,HB0013,"Walter, N.",House,,,Yea
REC_2026GS_H_291,2026GS,HB0013,"Ward, R.",House,,,Yea
REC_2026GS_H_291,2026GS,HB0013,"Welton, D.",House,,,Yea
REC_2026GS_H_291,2026GS,HB0013,"Abbott, N.",House,,,Nay
REC_2026GS_H_291,2026GS,HB0013,"Acton, C.K.",House,,,Nay
REC_2026GS_H_291,2026GS,HB0013,"Albrecht, C.",House,,,Nay
REC_2026GS_H_291,2026GS,HB0013,"Auxier, T.",House,,,Nay
REC_2026GS_H_291,2026GS,HB0013,"Barlow, S.",House,,,Nay
REC_2026GS_H_291,2026GS,HB0013,"Brooks, W.",House,,,Nay
REC_2026GS_H_291,2026GS,HB0013,"Chevrier, K.",House,,,Nay
REC_2026GS_H_291,2026GS,HB0013,"Chew, S.",House,,,Nay
REC_2026GS_H_291,2026GS,HB0013,"Christofferson, K.",House,,,Nay
REC_2026GS_H_291,2026GS,HB0013,"Clancy, T.",House,,,Nay
REC_2026GS_H_291,2026GS,HB0013,"Eliason, S.",House,,,Nay
REC_2026GS_H_291,2026GS,HB0013,"Elison, J.",House,,,Nay
REC_2026GS_H_291,2026GS,HB0013,"Fiefia, D.",House,,,Nay
REC_2026GS_H_291,2026GS,HB0013,"Gricius, S.",House,,,Nay
REC_2026GS_H_291,2026GS,HB0013,"Hall, K.",House,,,Nay
REC_2026GS_H_291,2026GS,HB0013,"Hansen, L.",House,,,Nay
REC_2026GS_H_291,2026GS,HB0013,"Hawkins, J.",House,,,Nay
REC_2026GS_H_291,2026GS,HB0013,"Ivory, K.",House,,,Nay
REC_2026GS_H_291,2026GS,HB0013,"Koford, J.",House,,,Nay
REC_2026GS_H_291,2026GS,HB0013,"Kohler, M.",House,,,Nay
REC_2026GS_H_291,2026GS,HB0013,"Kyle, J.",House,,,Nay
REC_2026GS_H_291,2026GS,HB0013,"Lee, T.",House,,,Nay
REC_2026GS_H_291,2026GS,HB0013,"Lisonbee, K.",House,,,Nay
REC_2026GS_H_291,2026GS,HB0013,"Maloy, A. Cory",House,,,Nay
REC_2026GS_H_291,2026GS,HB0013,"Monson, L.",House,,,Nay
REC_2026GS_H_291,2026GS,HB0013,"Peck, N.",House,,,Nay
REC_2026GS_H_291,2026GS,HB0013,"Petersen, M.",House,,,Nay
REC_2026GS_H_291,2026GS,HB0013,"Peterson, T.",House,,,Nay
REC_2026GS_H_291,2026GS,HB0013,"Peterson, V.",House,,,Nay
REC_2026GS_H_291,2026GS,HB0013,"Pierucci, C.",House,,,Nay
REC_2026GS_H_291,2026GS,HB0013,"Sawyer, J.",House,,,Nay
REC_2026GS_H_291,2026GS,HB0013,"Schultz, M.",House,,,Nay
REC_2026GS_H_291,2026GS,HB0013,"Shepherd, L.",House,,,Nay
REC_2026GS_H_291,2026GS,HB0013,"Shipp, R.P.",House,,,Nay
REC_2026GS_H_291,2026GS,HB0013,"Snider, C.",House,,,Nay
REC_2026GS_H_291,2026GS,HB0013,"Strong, M.A.",House,,,Nay
REC_2026GS_H_291,2026GS,HB0013,"Thompson, J.",House,,,Nay
REC_2026GS_H_291,2026GS,HB0013,"Watkins, C.",House,,,Nay
REC_2026GS_H_291,2026GS,HB0013,"Wilcox, R.",House,,,Nay
REC_2026GS_H_291,2026GS,HB0013,"Ballard, M.G.",House,,,Absent
REC_2026GS_H_291,2026GS,HB0013,"Bolinder, B.",House,,,Absent
REC_2026GS_H_291,2026GS,HB0013,"Shallenberger, D.",House,,,Absent
REC_2026GS_H_291,2026GS,HB0013,"Whyte, S.",House,,,Absent
