application_id,app_key,body_id,name,rep_title
137,PlanningCommission|s|minutes/2024/2024-05-06/2024-05-07_planning-commission_1200354.md|1,3,,"APPROVE a Conditional Land Use Permit for the “Ault Mixed- Use Planned Unit Development,” located at 6375 South Highland Drive for two residential units on the top floor of the structure, with the following Findings and Conditions of Approval: Findings: 1. This use is not in conflict with the City’s General Plan. 2. The use complies with the purpose and uses allowed in the PO Zone and creates a new mixed-use opportunity in the City. 3. This use is compatible with other uses on the site and is a smaller scaled and lower intensity mixed-use than may be typically seen in mixed-use development. 4. The building does not exceed the permitted heights on abutting residential properties, thus, a residential use on the second floor has no more impact than adjacent residential uses. City of Holladay Planning Commission Meeting - 05/07/2024 4 5. All access to the site is from Highland Drive, a commercial corridor with a 104- foot wide right of way. 6. There is no expansion of the footprint of the building with this use. 7. There is ample parking and access to the use. Conditions of Approval: 1. All businesses within the building are to apply for or maintain current business licenses with the City of Holladay. 2. Any new lighting installed on the property to be compliant with lighting standards in the PO Zone, according to §13.44.110. 3. Building Permit for all improvements to be applied for separately. 4. Comply with screening standards required in the PO Zone, according to §13.44.130. 5. Parking designations, allotments, and or locations for each use are to be managed by the property owner via recorded CCR agreements"
138,PlanningCommission|silver hawk 2 subdivision,3,Silver Hawk 2 Subdivision,"APPROVE the Preliminary Plan and Final Plat application by Robert and Connie Jensen for an amendment and extension of the Silver Hawk 2 Subdivision to include two new residential lots, based on the following Findings and Conditions of Approval: Findings: 1. Development details required for a Preliminary and Final Site Plan have been submitted and reviewed by the TRC. 2. Each of the lots shall comply with the minimum 1.0-acre (43,560 sq ft) lot size for single-family home development in the FCOZ Overlay. 3. The development complies with the General Plan. 4. The required submittals for preliminary subdivision development have been provided where applicable and have been found to be complete and acceptable. 5. Preliminary level drawings were not subject to conditional approval (Concept Plan was approved, unconditionally). 6. Stormwater detention areas and public improvements are to be provided with individual Building Permits for each lot. 7. Existing fire access is to be maintained. 8. Vehicular access and utility easements are established. Conditions of Approval: 1. All corrections on plat are required before final approval is granted. 2. Recommendations from the geotechnical report shall be followed for both lots. 3. FCOZ regulations, standards, and processes including pre-development review shall be followed prior to any development of either lot. Also, within one year and in accordance with 13.08.010.D5, to defer administrative review and approval of the FINAL PLAT by the Community and Economic Development Director, following a positive, written recommendation from TRC"
139,PlanningCommission|planned unit development conceptual site plan,3,Planned Unit Development Conceptual Site Plan,"APPROVE the Planned Unit Development Conceptual Site Plan application submitted by Bret Laughlin for “Emigration Brewery,” a Mixed-Use Planned Unit Development in the C-2 Zone, subject to the following: Findings: 1. The Preliminary Plat has been reviewed and considered substantially complete. 2. The proposed land use complies with the allowed uses in the C-2 Zone. 3. The lot size, coverage, and parking requirements meet the minimum requirements in the C-2 Zone. Conditions of Approval: 1. The remaining issues, as noted, are to be completed before a notice of Final Approval is issued: a. Address Civil Plan comments by the City Engineer. b. Submit a Grading and Drainage Plan. c. Provide Utility Service Letters with approved plans. d. Submit Landscaping Plan with Tree Canopy Protection Plan. e. The alignment of Arbor Lane and gaining permission to place the six or seven parking stalls on that piece of property. f. When the Tree Canopy Protection Plan is presented, more than minimum requirements be shown along the east side of the property. City of Holladay Planning Commission Meeting - 05/21/2024 10"
140,PlanningCommission|s|minutes/2024/2024-05-20/2024-05-21_planning-commission_1190579.md|3,3,,"APPROVE the Preliminary Plat for “Emigration Brewery,” a Mixed-Use Planned Unit Development in the C-2 Zone, based on the following findings: 1. The Preliminary Plat has been reviewed and considered substantially complete. 2. The proposed land use complies with the allowed uses in the C-2 Zone. 3. The lot size, coverage, and parking requirements meet the minimum requirements in the C-2 Zone"
141,PlanningCommission|fardown estates subdivision,3,Fardown Estates Subdivision,"APPROVE the Preliminary Plan application by Troy Jensen to amend and extend the Fardown Estates Subdivision, subject to the following: Findings: 1. The development complies with the General Plan. 2. The rear lot complies with minimum lot standards for a single-family detached unit development in the R-2-10 Zone. 3. The front lot complies with minimum lot standards for a single-family unit in the R- 1-10 Zone. 4. Details required for a Preliminary and Final Plat have been submitted, with the exception of Utility Service Letters. 5. Vehicular access and utility easements to the rear lot are acceptable, pending public utility approval. Conditions of Approval: 1. Submit all required utility service letters with acceptance of the proposed utility easement on the front lot. 2. Submit code modification required to UFA for fire sprinklers/release of access requirements. 3. Record an access easement in favor of the rear lot. 4. Provide CC&Rs specifically detailing maintenance of the access lane. 5. Within one year and in accordance with 13.08.010.D5, to defer administrative review and approval of the Final Plat by the Community and Economic Development Director, following a positive, written recommendation from the TRC"
142,PlanningCommission|s|minutes/2024/2024-06-24/2024-06-25_planning-commission_1190591.md|1,3,,"APPROVE the application for a Conditional Use Permit for a Historic Site Modification for the “David Branson Brinton Home,” designated as a Historic Site by Section 13.86.020 of the City of Holladay Code, located at 1981 East Murray Holladay Road, based upon the following findings: 1. Modifications to the building and site are considered to be substantial, as defined by 13.86.050. 2. Proposed modifications, overall, do not detract from the historic nature of the building’s architecture. 3. The detached garage was built in 1953 and is not found to be relevant to the David Brinton House’s formal historic designation. 4. The structure’s rear addition was added in 1979 and while not an original part of the structure, there is a transition between the original structure and the addition. 5. Required on-site parking for the property’s use is met. The motion is subject to the following conditions: 1. Painting of window trim, fascia, and railings to be black painted, as proposed. 2. Modern doors with traditionally styled fills for visual weight are considered appropriate. 3. Landscaping Plan showing replacement trees in accordance with Holladay Code §13.77.060. 4. Demolition of existing garage and carports appropriate, as not historically relevant to the property. City of Holladay Planning Commission Meeting - 06/25/2024 4 5. New garage design to feature architectural features found in the main home and 1979 addition. 6. No addition of lighting within the parking lot. 7. Discussion with Staff to choose an appropriate location for a single tree. One tree is required in the front lawn area that is not in the park strip"
143,PlanningCommission|s|minutes/2024/2024-07-15/2024-07-16_planning-commission_1190573.md|2,3,,"forward a recommendation to the City Council to APPROVE an application by Brad Reynolds to amend the Holladay Zoning Map for 0.88 acres of land, located at 6571 South Big Cottonwood Canyon Road from R-M to ORD, based on the following findings and recommendations: Findings: 1. The proposed amendment is consistent with the goals, objectives, and policies of the General Plan. City of Holladay Planning Commission Meeting - 07/16/2024 8 2. The proposed amendment is harmonious with the overall character of existing development in the vicinity. 3. The proposed amendment will not adversely affect abutting properties; and 4. The adequacy of facilities and services intended to serve the subject property, such as roadways, parks, and recreation facilities, police and fire protection, schools, stormwater drainage systems, environmental hazard mitigation measures, water supply, and wastewater and refuse collection. This recommendation is subject to the developer entering into a Development Agreement with the City, with the suggestion that the City address the following issues: 1. There shall be a significant ratio of moderate-income housing required by the Development Agreement. 2. A specific discussion about the road system, including future developments that may occur on the Cottonwood Heights side, be addressed by the City"
144,PlanningCommission|s|minutes/2024/2024-07-15/2024-07-16_planning-commission_1190573.md|3,3,,"CONTINUE the application by Michael Ault to amend Title 13, Chapter 13.100 Appendix A of the City of Holladay Land Use Code to add short-term rentals as a Conditional Use to the Allowed Uses Table, to the Planning Commission Meeting on September 3, 2024"
145,PlanningCommission|s|minutes/2024/2024-08-19/2024-08-20_planning-commission_1190623.md|1,3,,"forward a NEGATIVE recommendation to the City Council to deny an application by Michael Ault to amend Title 13, Chapter 13.100 Appendix A of the City of Holladay Land Use Code to add Short-Term Rentals as a Conditional Use to the Table of Allowed Uses, based upon the following findings: 1. Public engagement opportunities associated with the 2025 General Plan update regarding specific land uses including but not limited to office, commercial, residential, and short-term rentals would allow greater input and direction as to what the larger community envisions for various areas and uses within Holladay. 2. The Goals and Policies of the General Plan are unclear as to where short-term rentals in mixed-use zoned would be appropriate. 3. The existing zoning code for the Professional Office Zone as established in 2018 did not carry short-term rental use over from the R-M Zone into the PO Zone"
146,PlanningCommission|s|minutes/2024/2024-09-30/2024-10-01_planning-commission_1200358.md|1,3,,"forward a recommendation to the City Council to APPROVE an application by Ashley Woolley to amend the Holladay Zoning Map for 0.44 acres of land located at 5428 South Highland Drive from R-1-21 to R-2-10, based on the following findings: 1. The proposed amendment is consistent with the goals, objectives, and policies of the General Plan. 2. The proposed amendment is harmonious with the overall character of existing development in the vicinity. 3. There has been no public identification of adverse effects on abutting properties. 4. There is the adequacy of facilities and services intended to serve the subject property, such as roadways, parks and recreation facilities, police and fire protection, schools, stormwater draining systems, environmental hazard mitigation measures, water supply, and wastewater and refuse collection"
147,PlanningCommission|s|minutes/2024/2024-11-18/2024-11-19_planning-commission_1230903.md|1,3,,"forward a recommendation to that the City Council approve the rezone application by Bob Neslen to amend the Holladay Zoning map for .56 acres of land located at 2091 E Murray Holladay Road from RM to PO subject to the finding provided in the packet - as follows: Findings: 1. The proposed amendment is consistent with goals, objectives and policies of the General Plan 2. The proposed amendment is harmonious with the overall character of existing development in the vicinity 3. The proposed amendment intends to perpetuate, or maintain stability of existing uses at the address 4. The proposed amendment would not adversely affect abutting properties; and 5. Facilities and services intended to serve the subject property, such as, roadways, parks and recreation facilities, police and fire protection, schools, storm water drainage systems, environmental hazard mitigation measures, water supply, and wastewater and refuse collection are considered adequate"
148,PlanningCommission|highwood subdivision,3,Highwood Subdivision,"APPROVE the Preliminary Plat application by Ashley Woolley for “Highwood Subdivision,” a two-lot subdivision, located at 1919 East Baywood Drive and 5428 South Highland Drive in the R-1-21 and R-2-10 Zones, based upon the following findings: 1. Development details required for a Preliminary and Final Plat have been submitted and reviewed by the TRC. City of Holladay Planning Commission Meeting - 01/07/2025 2 2. Each of the lots shall comply with the minimum width and area for single-family home development in the R-1-21 and R-2-10 zones. 3. The development complies with the General Plan. 4. The required submittals for preliminary subdivision development have been provided where applicable and have been found to be complete and acceptable. 5. Fire access is existing, labeled, and approved by the UFA. 6. Vehicular access and utility easements are shown on the plat. Also, within one year and in accordance with 13.10A.070.E, to complete administrative review and approval of the FINAL PLAT by the Community and Economic Development Director - following a positive, written recommendation from the TRC"
149,PlanningCommission|final plat by the community and economic development director following a positive,3,FINAL PLAT by the Community and Economic Development Director - following a positive,"APPROVE the Preliminary Plat application by Brad Reynolds for “Holladay Cottages,” a nine-unit townhome subdivision, located at 4821 South 1740 East in the R-M Zone, based upon the following findings: 1. Development details required for a Preliminary Plat have been submitted and reviewed by the TRC and found to be complete and acceptable. 2. The number of units is compliant with the R-M Zone regulations. 3. The Subdivision is in line with the previously approved Site Plan. 4. The development complies with the General Plan. 5. Fire access is approved by UFA. 6. On-site stormwater retention is compliant with requirements. 7. Vehicular access, emergency access, and utility easements are shown on the plat. This approval is subject to the following condition: 1. CC&Rs for the maintenance of common areas, stormwater retention, and access must be submitted prior to final approval and are to be recorded with the Final Plat. City of Holladay Planning Commission Meeting - 01/07/2025 4 Also, within one year and in accordance with 13.10A.070.E, to complete administrative review and approval of the FINAL PLAT by the Community and Economic Development Director - following a positive, written recommendation from the TRC"
150,PlanningCommission|s|minutes/2025/2025-01-06/2025-01-07_planning-commission_1230893.md|3,3,,"forward a recommendation to the City Council to DENY an application by Ron Hilton to amend Land Use Ordinance 13.02.030 and Map 3.1 of Chapter 3 of the General Plan, based upon the following findings: 1. The proposal does not seem to fit with the intent of what the applicant submitted. 2. In light of the upcoming General Plan update, it would be better vetted and worked through during that process rather than trying to amend it at this time"
151,PlanningCommission|s|minutes/2025/2025-03-17/2025-03-18_planning-commission_1260733.md|2,3,,"APPROVE the Subdivision Plat Amendment application by Mike Spainhower for ""Eastwind,"" an amendment to the existing Lot 1A within the Eastwind Subdivision, located at 2648 East 4510 South in the R-1-8 Zone, based upon the following findings: 1. Development details required for Subdivision Amendments have been submitted and reviewed by the TRC. 2. The proposed amendment to the lot complies with the minimum width and area for single-family home development in the R-1-8 Zone. 3. The required submittals for Subdivision Amendments have been provided where applicable and have been found to be complete and acceptable. 4. Fire access is existing and approved by the Unified Fire Authority (“UFA”). 5. Public roads and utility easements are shown on the plat"
152,PlanningCommission|s|minutes/2025/2025-03-31/2025-04-01_planning-commission_1260737.md|2,3,,"APPROVE the Subdivision Plat Amendment application by Carolyn Colton for “Bowthorpe and Wren Hollow,” an amendment to remove Parcel 22-10- 229-077 from the Wren Hollow Subdivision and add Parcel 22-10-229-077 to the Bowthorpe Subdivision, located at 4794 South Annabow Circle in the R-1-10 Zone, based upon the findings: 1. Development details required for the subdivision amendment have been submitted and reviewed by the TRC. 2. The proposed amendment to the lot complies with the minimum width and area for single-family home development in the R-1-10 Zone. 3. The required submittals for the subdivision amendment have been provided where applicable and have been found to be complete and acceptable. 4. Fire access is existing and approved by the Unified Fire Authority (“UFA”). 5. Public roads and utility easements are shown on the plat. City of Holladay Planning Commission Meeting - 04/01/2025 6"
153,PlanningCommission|s|minutes/2025/2025-06-23/2025-06-24_planning-commission_1373129.md|1,3,,"APPROVE a Site Plan Amendment to the “Highland Park” Planned Unit Development, a residential 11-unit development within the R-M Zone located at 4880 South Highland Circle, subject to the following: City of Holladay Planning Commission Meeting - 06/24/2025 4 Findings: 1. Complies with the allowed land uses in the R-M Zone. 2. No changes are being made to any of the previous approvals for the PUD. 3. Replacement Tree Canopy coverage provides for the future preservation and enhancement of desirable site characteristics. Conditions: 1. Tree removals are only as designated. 2. Replacement trees to be planted as shown. Significant deviations must be approved by the Planning Commission. 3. The developer was strongly urged you to try to keep Trees #2, 4, and 5 on the back end of the property"
154,PlanningCommission|s|minutes/2025/2025-10-06/2025-10-07_planning-commission_1369121.md|1,3,,"CONTINUE the City of Holladay General Plan Update and the Public Hearing to the Planning Commission Meeting on October 21, 2025"
155,PlanningCommission|s|minutes/2025/2025-10-27/2025-10-28_planning-commission_1369109.md|1,3,,"the City of Holladay Planning Commission forward to the City Council all prepared recommended edits to the Draft General Plan Update, “Holladay Horizons,” based upon the following findings: City of Holladay Planning Commission Meeting - 10/28/2025 6 1. The update maintains statutory compliance with General Plan adoption processes. 2. Via a City initiated “Request For Proposal” process, the City of Holladay has interviewed and selected a consultant to guide the City on research, public outreach, drafting, and adoption of a General Plan update. 3. Logan Simpson, the chosen consultant, is a research-driven firm that has provided transparent data presentation and public engagement to provide the City with an update which maintains past City visions and goals while providing guidance on aligning future goals with statutory compliance and resident values. 4. Public comment period has been held open from September 30th to receive public input. 5. As drafted, the proposed update and accompanying online portal have been found to provide clear and approachable tools to assist residents, business owners, development community, and City Staff in understanding the City of Holladay’s vision for its future"
156,PlanningCommission|site development master plan,3,Site Development Master Plan,"Forward a Recommendation to the City Council to APPROVE an application by Steve Petersen to amend Page 17 and include Appendix Sign Criteria of the Site Development Master Plan (2007) by providing anticipated sign criteria, as is expected and noted on Page 17 of the SDMP, including criteria for the clear view triangle and noting that the City of Holladay Planning Commission Meeting - 10/28/2025 9 setbacks for each sign will be set back a minimum of 1 foot for every 1 foot of height"
157,PlanningCommission|s|minutes/2025/2025-12-01/2025-12-02_planning-commission_1373123.md|1,3,,"APPROVE the Conditional Use Permit application by Wasa Valley Holdings for a short-term rental, located at 4318 South 2300 East, in the R-2-10 Zone, subject to the following: Findings: 1. The property is located within an R-2 Zone. 2. The property has frontage on 2300 East, which has a right-of-way of 80 feet. 3. The property is not within an HOA. Conditions: 1. Property to retain its appearance as a residential unit. 2. Any new lighting shall be night-sky complaint, full-hood style cutoff fixtures. 3. Property and site inspection are required to verify standards listed herein. 4. The Conditional Use Permit number and regulations relating to off-street parking, noise limits and emergency contact phone numbers, including the City of Holladay Planning Commission Meeting - 12/02/2025 5 property owner, shall be prominently placed in a common space within the home. The emergency contact must reside within a 30 minute distance of the property. 5. The structure, landscaping, and driveway is to be kept in good repair and maintained, including snow removal, as required. 6. No signs posted on the home that advertise its use as a short-term rental. 7. Must obtain a Holladay Business License. 8. Outdoor pools, hot tubs, and spas are not to be used before 8:00 a.m. or after 10:00 p.m. 9. Conditions or complaints found to be in violation of set standards will require re- review by the Planning Commission or possible revocation of this permit as determined by the Community Development Director. 10. The occupancy shall not exceed the Building Code and Fire Code"
158,PlanningCommission|s|minutes/2025/2025-12-01/2025-12-02_planning-commission_1373123.md|2,3,,"APPROVE the Preliminary Plat Amendment to the Royal Holladay Hills Subdivision for Block H, I, J, and a portion of Block K, enabling the creation of new Lots 1 through 6 and Common Parcel “A” in the R-M/U Zone, located at 1935 and 1965 East Rodeo Walk Drive, 2025 East Wilshire Road, with Final Plat approvals to be delegated to Staff. Approval is subject to the following: Findings: 1. Utility easements and private lane configurations accessing the blocks are found to be maintained and unchanged from 2021 plat approvals. 2. All lot dimensions comply with the R-M/U Zone and SDMP as a Master Planned project. City of Holladay Planning Commission Meeting - 12/02/2025 7 3. The Subdivision Plat Amendment complies with Holladay standards. The Final Approval is to be delegated to the TRC, subject to the following conditions: 1. Applicant to work with Staff on all needful clarifications, if any, made by the Commission during this meeting. 2. Applicant to provide TRC clarifications required to modify the plat to comply with the State of Utah Subdivision Plat recordation requirements"
159,PlanningCommission|s|minutes/2025/2025-12-15/2025-12-16_planning-commission_1456615.md|1,3,,"APPROVE the Conditional Use Permit application by Jackson LeRoy, representing property owner L. Hyde, for an accessory building footprint of 3,702 square feet, located at 2242 East Pheasant Way in the R-1-87 Zone, based upon the following findings: 1. The property is within the R-1-87 Zone and totals 2.09 acres. 2. A primary residential use has been established on the property. 3. Accessory uses include accessory buildings and uses that are customarily incidental to the permitted residential use. 4. The total accessory structure footprint on the property is over 1,400 square feet. 5. Accessory structures on lots over a half-acre can be larger than the primary structure. 6. The proposed structure is not a guesthouse or accessory dwelling unit. 7. The addition of the proposed accessory structure is within the allowed lot coverage. 8. The proposed accessory structure meets the 15-foot setback requirement for accessory structures. This is based on the following conditions: 1. Property to retain its appearance as a residential unit. 2. Accessory structure to comply with all zoning standards, including height, massing and scale, setbacks, graduated height, lot coverage, and lighting. 3. A Building Permit is required for construction of the structure. 4. All trees removed by the placement of the accessory structure and any hard surfaces associated with it are to be replaced with an equivalent canopy at maturity. 5. Vegetation, including trees or tall shrubs, to be planted in the rear and side setbacks against neighboring properties. There must be ISA tree zone protection standards throughout construction, including watering as needed in the summer months. There must be a use of evergreen and deciduous landscape so there is year-round cover. 6. A Home Occupation Business License is required if clients associated with a business visit the property. City of Holladay Planning Commission Meeting - 12/16/2025 9 7. Conditions or complaints found to be in violation of set standards will require re- review by the Planning Commission or possible revocation of this permit as determined by the Community Development Director"
160,PlanningCommission|s|minutes/2025/2025-12-15/2025-12-16_planning-commission_1456615.md|2,3,,"CONTINUE the application by Jamie Walker to amend the City of Holladay Zoning Map for property located at 4545 South Highland Drive so the application can include 4555 South Highland Drive, to the next regularly scheduled meeting"
161,PlanningCommission|s|minutes/2026/2026-01-05/2026-01-06_planning-commission_1456607.md|1,3,,"forward a recommendation to the City Council to DENY an application by Jamie Walker and David George to amend the City of Holladay Zoning Map for 0.36 acres of land, located at 4545 South, 4555 South, and 4559 South Highland Drive, based upon the following finding: 1. The proposed amendment is not harmonious with the abutting properties and would adversely affect the overall character of the existing residential neighborhood on the east side of Highland Drive"
162,PlanningCommission|s|minutes/2026/2026-03-02/2026-03-03_planning-commission_1456597.md|1,3,,"APPROVE the application for a Conditional Use Permit for a Historic Site Modification for the “William J. Bowthorpe House,” designated as a historic site by Section 13.86.020 of the City of Holladay code, located at 4910 South Holladay Boulevard, based on the following findings: 1. Modifications are as noted in the summary of the Modifications Report provided by the Community and Economic Development Director. 2. Modifications to the building and site are considered to be substantial as defined by 13.86.050. 3. The owner made modifications to the home to remedy, preserve, and protect a deteriorating historical structure. 4. Original brick and footprint is unaltered and covered with siding. 5. The decorative cedar shingles, trim, rake, eve, and corbels were all restored and replaced. 6. New porch added with significant columns and molding. 7. Modifications increased safety for occupants of the structure. 8. Public right-of-way has been improved with cleaned up landscaping and the addition of new street trees. This is also subject to the following conditions, as amended: 1. Comply with all Fire Code and Building Safety Code requirements related to building modifications. City of Holladay Planning Commission Meeting - 03/03/2026 7 2. Lighting to comply with commercial lighting standards of Holladay Code 13.84.060. 3. No signage for business use to be located on the property. 4. Provide a safe walking path connecting sidewalks on north and south sides of property. 5. Provide construction details for how siding and porch was attached to show that these modifications are reversible and will not cause further damage to the original brick/adobe should a future owner wish to remove these elements. 6. Replanting of a Colorado Blue Spruce on the property"
163,PlanningCommission|short term rental uses,3,Short-Term Rental uses,"APPROVE the application for a Conditional Use Permit for a Historic Site Use as a combined residential unit and professional office space for the “William J. Bowthorpe House,” designated as a historic site by Section 13.86.020 of the City of Holladay Code, located at 4910 South Holladay Boulevard, based on the following findings: 1. The proposed use as a residential unit is similar in nature and intensity to those included within Chapter 13.86.060, “Additional Uses Allowed.” 2. The proposed use as a professional office is similar in nature and intensity to those included within Chapter 13.86.060, “Additional Uses Allowed.” This is also subject to the following conditions, as amended: 1. Comply with all Fire Code and Building Safety Code requirements prior to opening any office services in the building. 2. Obtain and maintain a Holladay Business License. 3. Lighting to comply with commercial lighting standards of Holladay Code 13.84.060. 4. Hours of operation are from 8:00 a.m. to 6:00 p.m. 5. Use is limited to Professional and Business Services, as defined, and one residential dwelling, as defined in Holladay Ordinance 13.04. The occupancy thereof does not imply approval of Short-Term Rental uses. City of Holladay Planning Commission Meeting - 03/03/2026 8 6. No signage for business use to be located on the property. 7. Provide a safe walking path connecting sidewalks on the north and south sides of the property. 8. Owner, tenants, and employees must park on site. 9. All client parking to be located on site"
164,PlanningCommission|s|minutes/2026/2026-03-02/2026-03-03_planning-commission_1456597.md|3,3,,"APPROVE the Partial Street Vacation at 2755 East Hillsden Drive at the intersection of East Hillsden Drive and 5345 South, on behalf and in benefit of “2755 East Hillsden Drive,” a residential property in the R-1-43 Zone, based upon the following findings, as amended: 1. All properties subject to this application will remain in compliance with the R-1- 43 Zoning regulations and standards. 2. No new property, lots, or right-of-way will be created by the application. 3. Proposed area to be vacated must begin at a surveyed distance of 25 feet from the center of the travel lane in order to meet the General Plan’s roadway classification requirement. 4. If approved and combined with existing parcel(s), a lot consolidation shall be completed. 5. If the City conveys the vacated land to adjacent property owner, the demarcated parcel must be purchased at appraised market value. 6. Unified Fire Authority (“UFA”) does not have any concerns with the proposed partial vacation, as no limitations are imposed on Fire Department access turnaround or snow storage requirements. City of Holladay Planning Commission Meeting - 03/03/2026 11 7. If approved, the property owner must work with the Public Works Department to configure the intersection design at the southwestern corner of the applicant’s property in a way that ensures vehicle and pedestrian travel safety and visibility. 8. Good Cause for the vacation is established based on the following findings: a. The portion of street requested for vacation is operationally defunct for travel, connectivity, and unmaintained. b. Proposed investments to use the space will improve neighborhood's appearance. c. Maintains City standard public road dimensions and does not completely limit access. 9. Neither the public interest nor any person will be materially injured by the vacation. 10. No windfall enrichment to the abutting property owner is found when considering the added area and its relation to substantial property right(s). (I.e. the added area will not provide subdivision opportunity, added building height, or additional land uses not currently enjoyed by property within the vicinity, etc.)"
165,PlanningCommission|s|minutes/2026/2026-04-20/2026-04-21_planning-commission_1456593.md|1,3,,"APPROVE the Subdivision Amendment to Lot 3 of “The Woods” Planned Unit Development, a four-lot residential development within the R-1-43 Zone, located at 6325 South 2710 East. This is based on the following findings: 1. All properties considered part of this application and Plat Amendment currently comply with the R-1-43 Zone. 2. No new property/lots or right-of-way will be created by the amendment. 3. An equivalent area of building space is being exchanged. 4. The changes to the buildable area are outside of all utility and common area easements. 5. The changes to the buildable area do not affect the required fire turnaround. 6. More trees are being preserved than removed. 7. Ordinance requires any removed trees to be replaced with tree(s) that will provide an equivalent tree canopy at maturity. The applicant must follow all of the conditions suggested by the Technical Review Committee"
166,PlanningCommission|s|minutes/2026/2026-04-20/2026-04-21_planning-commission_1456593.md|2,3,,"APPROVE the Amendment to the Conditional Use Permit related to the Site Plan of Lot 3 of “The Woods” Planned Unit Development, a four-lot City of Holladay Planning Commission Meeting - 04/21/2026 4 residential development within the R-1-43 Zone, located at 6325 South 2710 East. This is based on the following findings: 1. An equivalent area of building space is being exchanged. 2. The changes to the buildable area are outside of all utility and common area easements. 3. The changes to the buildable area do not affect the required fire turnaround. 4. More trees are being preserved than removed. 5. Ordinance requires any removed trees to be replaced with tree(s) that will provide an equivalent tree canopy at maturity. The applicant must follow all of the conditions suggested by the Technical Review Committee"
167,PlanningCommission|s|minutes/2026/2026-04-20/2026-04-21_planning-commission_1456593.md|3,3,,"DENY the application for a Conditional Use Permit for a Historic Site Modification for the “Casper Cottage,” designated as a historic site by Section 13.86.020 of the City of Holladay Code, based on the Planning Commission finding that there was not a complete application submitted. The applicant was given an opportunity to withdraw the application and rejected that option"
168,PlanningCommission|highland drive master plan,3,Highland Drive Master Plan,"forward a recommendation to the City Council to APPROVE an application by Kasey Kershaw to amend the City of Holladay Zoning Map for 1.24 acres of land, located at 6037 South, 6049 South, and 6051 South Highland Drive, and at 1995 East 6060 South, from the R-2-10 and R-1-10 Zone to the R-M Zone, based on the following findings: 1. The proposed amendment is compliant with the Purpose of the Land Development Code by promoting and facilitating the orderly growth and development within the City of Holladay. 2. The proposed amendment is consistent with goals, objectives and policies of the Highland Drive Master Plan. 3. The proposed amendment is consistent with goals, objectives and policies of the General Plan. 4. The proposed amendment is harmonious with the overall character of existing development in the vicinity. City of Holladay Planning Commission Meeting - 04/28/2026 10 5. As zoning standards in the proposed zone are applied, the proposed amendment is not foreseen to adversely affect abutting properties. 6. The facilities and services intended to serve the subject property, such as, roadways, parks and recreation facilities, police and fire protection, schools, storm water drainage systems, environmental hazard mitigation measures, water supply, and wastewater and refuse collection are adequate"
